"Txn date","Effective","Description","Truncated card number","Amount","Charges","Balance"
"2025-02-13","2025-02-10","Rev SF FuneralFDC0000000HZN0250210","","-63.25","","163444.85"
"2025-02-13","2025-02-12","Rev SF FuneralFDC0000000KJYJ250212","","-126.5","","163318.35"
"2025-02-13","2025-02-10","Rev SF FuneralFDC00000005RW6250209","","-220","","163098.35"
"2025-02-13","2025-02-12","Rev SF FuneralFDC00000008LN1250212","","-126.5","","162971.85"
"2025-02-13","2025-02-12","Rev SF FuneralFDC00000009KTH250212","","-126.5","","162845.35"
"2025-02-13","2025-02-07","SF FuneralF830001       250207","","63.25","","162908.6"
"2025-02-13","2025-02-07","SF FuneralF990295       250208","","63.25","","162971.85"
"2025-02-13","2025-02-10","SF FuneralF805875       250209","","63.25","","163035.1"
"2025-02-13","2025-02-10","SF FuneralF830084       250210","","63.25","","163098.35"
"2025-02-13","2025-02-11","SF FuneralFDC000000069HF250211","","126.5","","163224.85"
"2025-02-13","2025-02-11","SF FuneralF805648       250211","","31.63","","163256.48"
"2025-02-13","2025-02-11","SF FuneralFDC0000000CQMV250211","","63.25","","163319.73"
"2025-02-13","2025-02-11","SF FuneralF993719       250211","","31.63","","163351.36"
"2025-02-13","2025-02-11","SF FuneralF1114433      250211","","31.63","","163382.99"
"2025-02-13","2025-02-12","SF FuneralFDC00000005V08250212","","126.5","","163509.49"
"2025-02-13","2025-02-12","SF FuneralFDC00000006VBW250212","","126.5","","163635.99"
"2025-02-13","2025-02-12","SF FuneralF802076       250212","","126.5","","163762.49"
"2025-02-13","2025-02-12","SF FuneralF818175       250212","","126.5","","163888.99"
"2025-02-13","2025-02-12","SF FuneralF1016869      250212","","126.5","","164015.49"
"2025-02-13","2025-02-12","SF FuneralF1103755      250212","","126.5","","164141.99"
"2025-02-13","2025-02-12","SF FuneralF1123121      250212","","126.5","","164268.49"
"2025-02-13","2025-02-12","SF FuneralF1123405      250212","","126.5","","164394.99"
"2025-02-13","2025-02-12","SF FuneralF1111304      250212","","126.5","","164521.49"
"2025-02-13","2025-02-10","SF FuneralFDC00000006XFK250210","","31.63","","164553.12"
"2025-02-13","2025-02-10","SF FuneralF1021004      250210","","31.63","","164584.75"
"2025-02-13","2025-02-12","SF FuneralF833902       250212","","126.5","","164711.25"
"2025-02-13","2025-02-11","SF FuneralF1016936      250211","","63.25","","164774.5"
"2025-02-13","2025-02-08","SF FuneralF1111595      250209","","31.63","","164806.13"
"2025-02-13","2025-02-10","SF FuneralFDC000000072K8250210","","63.25","","164869.38"
"2025-02-13","2025-02-10","SF FuneralF810250       250210","","31.63","","164901.01"
"2025-02-13","2025-02-10","SF FuneralF816565       250210","","31.63","","164932.64"
"2025-02-13","2025-02-10","SF FuneralF1072934      250210","","31.63","","164964.27"
"2025-02-13","2025-02-10","SF FuneralF1115020      250210","","63.25","","165027.52"
"2025-02-13","2025-02-10","SF FuneralF1124140      250210","","31.63","","165059.15"
"2025-02-13","2025-02-10","SF FuneralF1130649      250210","","31.63","","165090.78"
"2025-02-13","2025-02-11","SF FuneralFDC00000003D2J250211","","110","","165200.78"
"2025-02-13","2025-02-11","SF FuneralFDC00000007ZH7250211","","31.63","","165232.41"
"2025-02-13","2025-02-11","SF FuneralFDC00000008JVD250211","","31.63","","165264.04"
"2025-02-13","2025-02-11","SF FuneralF1111675      250211","","31.63","","165295.67"
"2025-02-13","2025-02-11","SF FuneralF1111742      250211","","31.63","","165327.3"
"2025-02-13","2025-02-11","SF FuneralFDC0000000ND1R250211","","31.63","","165358.93"
"2025-02-13","2025-02-11","SF FuneralFDC0000000NT58250211","","31.63","","165390.56"
"2025-02-13","2025-02-12","SF FuneralF981257       250212","","126.5","","165517.06"
"2025-02-13","2025-02-12","SF FuneralFDC0000000LG2D250212","","31.63","","165548.69"
"2025-02-13","2025-02-12","SF FuneralF1078566      250212","","31.63","","165580.32"
"2025-02-13","2025-02-11","SF FuneralF809796       250211","","63.25","","165643.57"
"2025-02-13","2025-02-07","SF FuneralF815237       250207","","63.25","","165706.82"
"2025-02-13","2025-02-08","SF FuneralF1128055      250209","","31.63","","165738.45"
"2025-02-13","2025-02-04","SF FuneralF823520       250204","","63.25","","165801.7"
"2025-02-13","2025-02-10","SF FuneralF1111332      250210","","31.63","","165833.33"
"2025-02-13","2025-02-10","SF FuneralF1125487      250210","","31.63","","165864.96"
"2025-02-13","2025-02-11","SF FuneralF815443       250211","","63.25","","165928.21"
"2025-02-13","2025-02-04","SF FuneralF1017847      250204","","63.25","","165991.46"
"2025-02-13","2025-02-07","SF FuneralF834529       250207","","126.5","","166117.96"
"2025-02-13","2025-02-10","SF FuneralFDC0000000376D250210","","55","","166172.96"
"2025-02-13","2025-02-10","SF FuneralFDC000000070PX250210","","31.63","","166204.59"
"2025-02-13","2025-02-10","SF FuneralFDC00000007H6K250210","","31.63","","166236.22"
"2025-02-13","2025-02-10","SF FuneralF800626       250210","","31.63","","166267.85"
"2025-02-13","2025-02-10","SF FuneralFDC0000000918Q250210","","47.88","","166315.73"
"2025-02-13","2025-02-10","SF FuneralF830266       250210","","31.63","","166347.36"
"2025-02-13","2025-02-10","SF FuneralF843034       250210","","31.63","","166378.99"
"2025-02-13","2025-02-10","SF FuneralF990991       250210","","63.25","","166442.24"
"2025-02-13","2025-02-10","SF FuneralF1020942      250210","","63.25","","166505.49"
"2025-02-13","2025-02-10","SF FuneralF1117477      250210","","31.63","","166537.12"
"2025-02-13","2025-02-10","SF FuneralF1108848      250210","","31.63","","166568.75"
"2025-02-13","2025-02-10","SF FuneralF1131037      250210","","31.63","","166600.38"
"2025-02-13","2025-02-11","SF FuneralFDC00000005H2H250211","","31.63","","166632.01"
"2025-02-13","2025-02-11","SF FuneralFDC00000005R1B250211","","31.63","","166663.64"
"2025-02-13","2025-02-11","SF FuneralFDC00000006H1Y250211","","31.63","","166695.27"
"2025-02-13","2025-02-11","SF FuneralFDC00000006Q68250211","","31.63","","166726.9"
"2025-02-13","2025-02-11","SF FuneralFDC00000007ZD3250211","","31.63","","166758.53"
"2025-02-13","2025-02-11","SF FuneralFDC000000088BV250211","","31.63","","166790.16"
"2025-02-13","2025-02-11","SF FuneralF814338       250211","","31.63","","166821.79"
"2025-02-13","2025-02-11","SF FuneralF815955       250211","","31.63","","166853.42"
"2025-02-13","2025-02-11","SF FuneralF831704       250211","","31.63","","166885.05"
"2025-02-13","2025-02-11","SF FuneralFDC0000000FQV0250211","","63.25","","166948.3"
"2025-02-13","2025-02-11","SF FuneralF1016929      250211","","63.25","","167011.55"
"2025-02-13","2025-02-11","SF FuneralFDC0000000K09P250211","","65","","167076.55"
"2025-02-13","2025-02-11","SF FuneralF1084842      250211","","31.63","","167108.18"
"2025-02-13","2025-02-12","SF FuneralFDC00000005W7K250212","","126.5","","167234.68"
"2025-02-13","2025-02-12","SF FuneralFDC00000005X31250212","","126.5","","167361.18"
"2025-02-13","2025-02-12","SF FuneralFDC00000007FWM250212","","126.5","","167487.68"
"2025-02-13","2025-02-12","SF FuneralFDC00000009H1J250212","","126.5","","167614.18"
"2025-02-13","2025-02-12","SF FuneralF1122926      250212","","31.63","","167645.81"
"2025-02-13","2025-02-12","SF FuneralF1124171      250212","","31.63","","167677.44"
"2025-02-13","2025-02-11","Rev SF FuneralFDC00000003D2J250211","","-110","","167567.44"
"2025-02-13","2025-02-08","Rev SF FuneralFDC0000000Q35V250209","","-126.5","","167440.94"
"2025-02-13","2025-02-08","Rev SF FuneralFDC0000000MNF7250208","","-31.63","","167409.31"
"2025-02-13","2025-02-01","Rev SF FuneralFDC0000000MNF7250201","","-31.63","","167377.68"
"2025-02-13","2025-01-25","Rev SF FuneralFDC0000000MNF7250125","","-31.63","","167346.05"
"2025-02-13","2025-01-11","Rev SF FuneralFDC0000000MNF7250111","","-31.63","","167314.42"
"2025-02-13","2025-01-04","Rev SF FuneralFDC0000000MNF7250104","","-31.63","","167282.79"
"2025-02-13","2025-02-12","Rev SF FuneralFDC0000000LG2D250212","","-31.63","","167251.16"
"2025-02-13","2025-02-12","Rev SF FuneralFDC00000009H1J250212","","-126.5","","167124.66"
"2025-02-13","2025-02-12","Rev SF FuneralFDC00000005V08250212","","-126.5","","166998.16"
"2025-02-13","2024-12-23","Rev SF FuneralF792924       241225","","-126.5","","166871.66"
"2025-02-13","2025-01-31","Rev SF FuneralFDC0000000H6N1250201","","-126.5","","166745.16"
"2025-02-13","2025-02-12","SF FuneralFDC00000006RPD250212","","126.5","","166871.66"
"2025-02-13","2025-02-10","SF FuneralFDC0000000KZ2C250210","","31.63","","166903.29"
"2025-02-13","2025-02-10","SF FuneralFDC0000000NNDF250210","","31.63","","166934.92"
"2025-02-13","2025-02-10","SF FuneralF1127535      250210","","63.25","","166998.17"
"2025-02-13","2025-02-11","SF FuneralF803854       250211","","63.25","","167061.42"
"2025-02-13","2025-02-11","SF FuneralF843011       250211","","63.25","","167124.67"
"2025-02-13","2025-02-11","SF FuneralF1085053      250211","","63.25","","167187.92"
"2025-02-13","2025-02-13","SF FuneralF1078865      250213","","47.88","","167235.8"
"2025-02-13","2025-02-11","SF FuneralFDC00000002Y4M250211","","55","","167290.8"
"2025-02-13","2025-02-11","SF FuneralF988913       250211","","31.63","","167322.43"
"2025-02-13","2025-02-11","SF FuneralF1068029      250211","","31.63","","167354.06"
"2025-02-13","2025-02-11","SF FuneralF1119033      250211","","63.25","","167417.31"
"2025-02-13","2025-02-12","SF FuneralF823042       250212","","126.5","","167543.81"
"2025-02-13","2025-02-11","SF FuneralF1118809      250211","","31.63","","167575.44"
"2025-02-13","2025-02-11","SF FuneralF1118848      250211","","31.63","","167607.07"
"2025-02-13","2025-02-11","SF FuneralF1131796      250211","","31.63","","167638.7"
"2025-02-13","2025-02-08","SF FuneralF1114730      250209","","31.63","","167670.33"
"2025-02-13","2025-02-12","SF FuneralFDC00000005J2J250212","","126.5","","167796.83"
"2025-02-13","2025-02-12","SF FuneralFDC00000005PJ7250212","","126.5","","167923.33"
"2025-02-13","2025-02-12","SF FuneralFDC000000073DD250212","","126.5","","168049.83"
"2025-02-13","2025-02-12","SF FuneralFDC00000008X5B250212","","31.63","","168081.46"
"2025-02-13","2025-02-12","SF FuneralF990178       250212","","126.5","","168207.96"
"2025-02-13","2025-02-12","SF FuneralF1118427      250212","","126.5","","168334.46"
"2025-02-13","2025-02-12","SF FuneralFDC0000000NXBY250212","","126.5","","168460.96"
"2025-02-13","2025-02-12","SF FuneralF1131516      250212","","126.5","","168587.46"
"2025-02-13","2025-02-10","SF FuneralF829978       250210","","63.25","","168650.71"
"2025-02-13","2025-02-10","SF FuneralF834614       250210","","31.63","","168682.34"
"2025-02-13","2025-02-10","SF FuneralF844339       250210","","31.63","","168713.97"
"2025-02-13","2025-02-10","SF FuneralF987492       250210","","31.63","","168745.6"
"2025-02-13","2025-02-10","SF FuneralF791581       250210","","47.88","","168793.48"
"2025-02-13","2025-02-10","SF FuneralF1100809      250210","","31.63","","168825.11"
"2025-02-13","2025-02-10","SF FuneralF1102815      250210","","31.63","","168856.74"
"2025-02-13","2025-02-10","SF FuneralF1102914      250210","","31.63","","168888.37"
"2025-02-13","2025-02-10","SF FuneralF1113735      250210","","31.63","","168920"
"2025-02-13","2025-02-10","SF FuneralF1068032      250210","","63.25","","168983.25"
"2025-02-13","2025-02-10","SF FuneralF1128205      250210","","31.63","","169014.88"
"2025-02-13","2025-02-11","SF FuneralF796739       250211","","31.63","","169046.51"
"2025-02-13","2025-02-11","SF FuneralF822587       250211","","31.63","","169078.14"
"2025-02-13","2025-02-13","SF FuneralF1122718      250213","","31.63","","169109.77"
"2025-02-14","2025-02-10","SF FuneralFDC00000006BK1250210","","31.63","","169141.4"
"2025-02-14","2025-02-10","SF FuneralFDC00000006Y3J250210","","126.5","","169267.9"
"2025-02-14","2025-02-10","SF FuneralFDC00000006Y3M250210","","126.5","","169394.4"
"2025-02-14","2025-02-10","SF FuneralFDC000000070CJ250210","","31.63","","169426.03"
"2025-02-14","2025-02-10","SF FuneralFDC00000007GXS250210","","31.63","","169457.66"
"2025-02-14","2025-02-10","SF FuneralFDC00000008KX0250210","","31.63","","169489.29"
"2025-02-14","2025-02-10","SF FuneralF809870       250210","","63.25","","169552.54"
"2025-02-14","2025-02-10","SF FuneralF844112       250209","","126.5","","169679.04"
"2025-02-14","2025-02-13","SF FuneralF1110763      250213","","31.63","","169710.67"
"2025-02-14","2025-02-12","SF FuneralFDC000000035K0250212","","220","","169930.67"
"2025-02-14","2025-02-12","SF FuneralFDC00000003DJF250212","","220","","170150.67"
"2025-02-14","2025-02-12","SF FuneralFDC00000005CQB250212","","126.5","","170277.17"
"2025-02-14","2025-02-12","SF FuneralFDC00000005FBM250212","","126.5","","170403.67"
"2025-02-14","2025-02-12","SF FuneralFDC00000005HW1250212","","126.5","","170530.17"
"2025-02-14","2025-02-12","SF FuneralFDC00000005J0Y250212","","126.5","","170656.67"
"2025-02-14","2025-02-12","SF FuneralFDC00000005K8S250212","","220","","170876.67"
"2025-02-14","2025-02-12","SF FuneralFDC00000005K8Y250212","","220","","171096.67"
"2025-02-14","2025-02-12","SF FuneralFDC00000005K93250212","","220","","171316.67"
"2025-02-14","2025-02-12","SF FuneralFDC00000005KBC250212","","220","","171536.67"
"2025-02-14","2025-02-12","SF FuneralFDC00000005NP1250212","","126.5","","171663.17"
"2025-02-14","2025-02-12","SF FuneralFDC00000005QRT250212","","126.5","","171789.67"
"2025-02-14","2025-02-12","SF FuneralFDC00000005SND250212","","126.5","","171916.17"
"2025-02-14","2025-02-12","SF FuneralFDC00000005V4Z250212","","31.63","","171947.8"
"2025-02-14","2025-02-12","SF FuneralFDC000000065TC250212","","126.5","","172074.3"
"2025-02-14","2025-02-12","SF FuneralFDC00000006RXM250212","","126.5","","172200.8"
"2025-02-14","2025-02-12","SF FuneralFDC000000071DT250212","","126.5","","172327.3"
"2025-02-14","2025-02-12","SF FuneralFDC00000007DS2250212","","126.5","","172453.8"
"2025-02-14","2025-02-12","SF FuneralFDC000000089VR250212","","126.5","","172580.3"
"2025-02-14","2025-02-12","SF FuneralF804247       250212","","126.5","","172706.8"
"2025-02-14","2025-02-12","SF FuneralF810177       250212","","126.5","","172833.3"
"2025-02-14","2025-02-12","SF FuneralF834337       250212","","126.5","","172959.8"
"2025-02-14","2025-02-12","SF FuneralF838848       250212","","126.5","","173086.3"
"2025-02-14","2025-02-12","SF FuneralF840471       250212","","126.5","","173212.8"
"2025-02-14","2025-02-12","SF FuneralFDC0000000GFXY250212","","126.5","","173339.3"
"2025-02-14","2025-02-12","SF FuneralFDC0000000GP6C250212","","126.5","","173465.8"
"2025-02-14","2025-02-12","SF FuneralF987264       250212","","126.5","","173592.3"
"2025-02-14","2025-02-12","SF FuneralF993793       250212","","126.5","","173718.8"
"2025-02-14","2025-02-12","SF FuneralFDC0000000JKSD250212","","126.5","","173845.3"
"2025-02-14","2025-02-12","SF FuneralFDC0000000K87M250212","","126.5","","173971.8"
"2025-02-14","2025-02-12","SF FuneralF1055205      250212","","126.5","","174098.3"
"2025-02-14","2025-02-12","SF FuneralF1078398      250212","","126.5","","174224.8"
"2025-02-14","2025-02-12","SF FuneralF1108338      250212","","126.5","","174351.3"
"2025-02-14","2025-02-12","SF FuneralF1110735      250212","","126.5","","174477.8"
"2025-02-14","2025-02-12","SF FuneralF1111308      250212","","126.5","","174604.3"
"2025-02-14","2025-02-12","SF FuneralF1118528      250212","","126.5","","174730.8"
"2025-02-14","2025-02-12","SF FuneralF785760       250212","","126.5","","174857.3"
"2025-02-14","2025-02-12","SF FuneralFDC0000000P675250212","","126.5","","174983.8"
"2025-02-14","2025-02-12","SF FuneralF1125161      250212","","126.5","","175110.3"
"2025-02-14","2025-02-12","SF FuneralFDC0000000PN4S250212","","126.5","","175236.8"
"2025-02-14","2025-02-12","SF FuneralFDC0000000PNDP250212","","126.5","","175363.3"
"2025-02-14","2025-02-12","SF FuneralFDC0000000PVCY250212","","126.5","","175489.8"
"2025-02-14","2025-02-12","SF FuneralF1130465      250212","","126.5","","175616.3"
"2025-02-14","2025-02-11","SF FuneralF814465       250211","","31.63","","175647.93"
"2025-02-14","2025-02-11","SF FuneralF830046       250211","","63.25","","175711.18"
"2025-02-14","2025-02-11","SF FuneralF830094       250211","","63.25","","175774.43"
"2025-02-14","2025-02-11","SF FuneralFDC0000000KFFJ250211","","31.63","","175806.06"
"2025-02-14","2025-02-11","SF FuneralF1112152      250211","","31.63","","175837.69"
"2025-02-14","2025-02-11","SF FuneralF1114513      250211","","31.63","","175869.32"
"2025-02-14","2025-02-11","SF FuneralF1115080      250211","","63.25","","175932.57"
"2025-02-14","2025-02-11","SF FuneralF1130277      250211","","31.63","","175964.2"
"2025-02-14","2025-02-11","SF FuneralF1103986      250211","","31.63","","175995.83"
"2025-02-14","2025-02-10","SF FuneralF1102887      250210","","31.63","","176027.46"
"2025-02-14","2025-02-10","SF FuneralF1118957      250210","","31.63","","176059.09"
"2025-02-14","2025-02-11","SF FuneralFDC00000003BTC250211","","55","","176114.09"
"2025-02-14","2025-02-11","SF FuneralFDC000000079S6250211","","31.63","","176145.72"
"2025-02-14","2025-02-11","SF FuneralFDC00000008365250211","","31.63","","176177.35"
"2025-02-14","2025-02-11","SF FuneralF821837       250211","","47.88","","176225.23"
"2025-02-14","2025-02-11","SF FuneralFDC0000000K22X250211","","31.63","","176256.86"
"2025-02-14","2025-02-11","SF FuneralFDC0000000L0TL250211","","31.63","","176288.49"
"2025-02-14","2025-02-11","SF FuneralF1110634      250211","","31.63","","176320.12"
"2025-02-14","2025-02-11","SF FuneralFDC0000000N526250211","","31.63","","176351.75"
"2025-02-14","2025-02-11","SF FuneralF1118865      250211","","31.63","","176383.38"
"2025-02-14","2025-02-11","SF FuneralF1123316      250211","","31.63","","176415.01"
"2025-02-14","2025-02-11","SF FuneralF1129356      250211","","31.63","","176446.64"
"2025-02-14","2025-02-11","SF FuneralF1131536      250211","","31.63","","176478.27"
"2025-02-14","2025-02-12","SF FuneralF800771       250212","","31.63","","176509.9"
"2025-02-14","2025-02-12","SF FuneralF823094       250212","","31.63","","176541.53"
"2025-02-14","2025-02-12","SF FuneralF1060919      250212","","31.63","","176573.16"
"2025-02-14","2025-02-13","SF FuneralFDC00000006ZNM250213","","31.63","","176604.79"
"2025-02-14","2025-02-05","SF FuneralFDC000000060TF250205","","126.5","","176731.29"
"2025-02-14","2025-02-08","SF FuneralF1079578      250209","","126.5","","176857.79"
"2025-02-14","2025-02-10","SF FuneralFDC00000005NR4250210","","31.63","","176889.42"
"2025-02-14","2025-02-10","SF FuneralFDC00000005NT1250210","","31.63","","176921.05"
"2025-02-14","2025-02-10","SF FuneralFDC00000005RR7250210","","31.63","","176952.68"
"2025-02-14","2025-02-10","SF FuneralFDC00000005RR8250210","","31.63","","176984.31"
"2025-02-14","2025-02-10","SF FuneralFDC000000074Y5250210","","55","","177039.31"
"2025-02-14","2025-02-10","SF FuneralF796603       250210","","126.5","","177165.81"
"2025-02-14","2025-02-10","SF FuneralF802251       250210","","31.63","","177197.44"
"2025-02-14","2025-02-10","SF FuneralF804198       250210","","63.25","","177260.69"
"2025-02-14","2025-02-10","SF FuneralF815135       250210","","31.63","","177292.32"
"2025-02-14","2025-02-10","SF FuneralF827602       250210","","31.63","","177323.95"
"2025-02-14","2025-02-10","SF FuneralF834680       250209","","126.5","","177450.45"
"2025-02-14","2025-02-10","SF FuneralF841850       250210","","31.63","","177482.08"
"2025-02-14","2025-02-10","SF FuneralF901184       250210","","31.63","","177513.71"
"2025-02-14","2025-02-10","SF FuneralF986655       250210","","31.63","","177545.34"
"2025-02-14","2025-02-10","SF FuneralF990276       250210","","31.63","","177576.97"
"2025-02-14","2025-02-10","SF FuneralF1016810      250210","","31.63","","177608.6"
"2025-02-14","2025-02-10","SF FuneralF1020751      250210","","126.5","","177735.1"
"2025-02-14","2025-02-10","SF FuneralF1059832      250210","","63.25","","177798.35"
"2025-02-14","2025-02-10","SF FuneralF1060914      250210","","63.25","","177861.6"
"2025-02-14","2025-02-10","SF FuneralFDC0000000KYZ5250210","","31.63","","177893.23"
"2025-02-14","2025-02-10","SF FuneralF1072928      250210","","31.63","","177924.86"
"2025-02-14","2025-02-10","SF FuneralF1073049      250210","","31.63","","177956.49"
"2025-02-14","2025-02-10","SF FuneralF1073147      250210","","31.63","","177988.12"
"2025-02-14","2025-02-10","SF FuneralF1084032      250210","","31.63","","178019.75"
"2025-02-14","2025-02-10","SF FuneralFDC0000000ML65250210","","31.63","","178051.38"
"2025-02-14","2025-02-10","SF FuneralF1112394      250210","","31.63","","178083.01"
"2025-02-14","2025-02-10","SF FuneralF1113769      250210","","63.25","","178146.26"
"2025-02-14","2025-02-10","SF FuneralFDC0000000N7Y7250210","","31.63","","178177.89"
"2025-02-14","2025-02-10","SF FuneralF1115136      250210","","31.63","","178209.52"
"2025-02-14","2025-02-10","SF FuneralF1118324      250210","","31.63","","178241.15"
"2025-02-14","2025-02-10","SF FuneralF1125923      250210","","31.63","","178272.78"
"2025-02-14","2025-02-11","SF FuneralFDC00000007KLD250211","","31.63","","178304.41"
"2025-02-14","2025-02-11","SF FuneralFDC00000008BSS250211","","63.25","","178367.66"
"2025-02-14","2025-02-11","SF FuneralFDC00000008KHZ250211","","126.5","","178494.16"
"2025-02-14","2025-02-11","SF FuneralFDC000000094YF250211","","126.5","","178620.66"
"2025-02-14","2025-02-11","SF FuneralF827707       250211","","31.63","","178652.29"
"2025-02-14","2025-02-11","SF FuneralFDC0000000BMW2250211","","31.63","","178683.92"
"2025-02-14","2025-02-11","SF FuneralF987241       250211","","31.63","","178715.55"
"2025-02-14","2025-02-11","SF FuneralFDC0000000J00M250211","","31.63","","178747.18"
"2025-02-14","2025-02-11","SF FuneralF1125003      250211","","31.63","","178778.81"
"2025-02-14","2025-02-11","SF FuneralF1130060      250211","","63.25","","178842.06"
"2025-02-14","2025-02-12","SF FuneralFDC00000005J51250212","","126.5","","178968.56"
"2025-02-14","2025-02-12","SF FuneralFDC00000005SG7250212","","126.5","","179095.06"
"2025-02-14","2025-02-12","SF FuneralFDC00000005X2Z250212","","126.5","","179221.56"
"2025-02-14","2025-02-12","SF FuneralFDC00000005X9N250212","","126.5","","179348.06"
"2025-02-14","2025-02-12","SF FuneralFDC000000064KN250212","","126.5","","179474.56"
"2025-02-14","2025-02-12","SF FuneralFDC00000006MF5250212","","126.5","","179601.06"
"2025-02-14","2025-02-12","SF FuneralFDC000000070JJ250212","","126.5","","179727.56"
"2025-02-14","2025-02-12","SF FuneralFDC00000007CFW250212","","126.5","","179854.06"
"2025-02-14","2025-02-12","SF FuneralFDC0000000811C250212","","126.5","","179980.56"
"2025-02-14","2025-02-12","SF FuneralFDC000000083R0250212","","126.5","","180107.06"
"2025-02-14","2025-02-12","SF FuneralF818243       250212","","126.5","","180233.56"
"2025-02-14","2025-02-12","SF FuneralFDC0000000BLKQ250212","","126.5","","180360.06"
"2025-02-14","2025-02-12","SF FuneralF823905       250212","","126.5","","180486.56"
"2025-02-14","2025-02-12","SF FuneralF834612       250212","","126.5","","180613.06"
"2025-02-14","2025-02-12","SF FuneralF843496       250212","","126.5","","180739.56"
"2025-02-14","2025-02-12","SF FuneralF843863       250212","","126.5","","180866.06"
"2025-02-14","2025-02-12","SF FuneralF989024       250212","","126.5","","180992.56"
"2025-02-14","2025-02-12","SF FuneralF989562       250212","","126.5","","181119.06"
"2025-02-14","2025-02-12","SF FuneralF1111368      250212","","126.5","","181245.56"
"2025-02-14","2025-02-12","SF FuneralF1118896      250212","","126.5","","181372.06"
"2025-02-14","2025-02-12","SF FuneralF1119793      250212","","126.5","","181498.56"
"2025-02-14","2025-02-12","SF FuneralF1127610      250212","","126.5","","181625.06"
"2025-02-14","2025-02-12","SF FuneralF1127865      250212","","126.5","","181751.56"
"2025-02-14","2025-02-12","SF FuneralF1130810      250212","","126.5","","181878.06"
"2025-02-14","2025-02-12","SF FuneralF1130826      250212","","126.5","","182004.56"
"2025-02-14","2025-02-13","SF FuneralF987254       250213","","126.5","","182131.06"
"2025-02-14","2025-02-10","SF FuneralF834043       250210","","63.25","","182194.31"
"2025-02-14","2025-02-10","SF FuneralF1110330      250210","","63.25","","182257.56"
"2025-02-14","2025-02-10","SF FuneralF1112102      250210","","63.25","","182320.81"
"2025-02-14","2025-02-10","SF FuneralF1113968      250210","","63.25","","182384.06"
"2025-02-14","2025-02-10","SF FuneralF1127699      250210","","63.25","","182447.31"
"2025-02-14","2025-02-11","SF FuneralF1131019      250211","","63.25","","182510.56"
"2025-02-14","2025-02-12","SF FuneralF814535       250212","","126.5","","182637.06"
"2025-02-14","2025-02-04","SF FuneralF1118312      250204","","63.25","","182700.31"
"2025-02-14","2025-02-10","SF FuneralFDC00000006TRY250210","","63.25","","182763.56"
"2025-02-14","2025-02-10","SF FuneralFDC00000007R5Z250210","","63.25","","182826.81"
"2025-02-14","2025-02-10","SF FuneralF821865       250210","","63.25","","182890.06"
"2025-02-14","2025-02-10","SF FuneralF989371       250210","","63.25","","182953.31"
"2025-02-14","2025-02-10","SF FuneralF1060760      250210","","63.25","","183016.56"
"2025-02-14","2025-02-11","SF FuneralF808312       250211","","63.25","","183079.81"
"2025-02-14","2025-02-11","SF FuneralF990777       250211","","63.25","","183143.06"
"2025-02-14","2025-02-11","SF FuneralF1079157      250211","","63.25","","183206.31"
"2025-02-14","2025-02-12","SF FuneralFDC00000006S9F250212","","126.5","","183332.81"
"2025-02-14","2025-02-12","SF FuneralFDC00000007N5P250212","","126.5","","183459.31"
"2025-02-14","2025-02-12","SF FuneralF810959       250212","","126.5","","183585.81"
"2025-02-14","2025-02-07","SF FuneralFDC00000008GY4250207","","31.63","","183617.44"
"2025-02-14","2025-02-07","SF FuneralFDC0000000H5YY250209","","31.63","","183649.07"
"2025-02-14","2025-02-07","SF FuneralF819674       250209","","31.63","","183680.7"
"2025-02-14","2025-02-07","SF FuneralF1125111      250207","","31.63","","183712.33"
"2025-02-14","2025-02-10","SF FuneralFDC00000004NQM250209","","31.63","","183743.96"
"2025-02-14","2025-02-10","SF FuneralFDC00000004NQP250209","","31.63","","183775.59"
"2025-02-14","2025-02-10","SF FuneralFDC00000005GH0250210","","31.63","","183807.22"
"2025-02-14","2025-02-10","SF FuneralFDC00000007PP8250210","","31.63","","183838.85"
"2025-02-14","2025-02-10","SF FuneralFDC00000007WVJ250210","","31.63","","183870.48"
"2025-02-14","2025-02-10","SF FuneralF811593       250210","","31.63","","183902.11"
"2025-02-14","2025-02-10","SF FuneralF813361       250210","","31.63","","183933.74"
"2025-02-14","2025-02-10","SF FuneralF815144       250210","","31.63","","183965.37"
"2025-02-14","2025-02-10","SF FuneralF822865       250210","","31.63","","183997"
"2025-02-14","2025-02-10","SF FuneralF830431       250210","","31.63","","184028.63"
"2025-02-14","2025-02-10","SF FuneralFDC0000000FVPD250210","","31.63","","184060.26"
"2025-02-14","2025-02-10","SF FuneralF986911       250210","","31.63","","184091.89"
"2025-02-14","2025-02-10","SF FuneralF993678       250210","","31.63","","184123.52"
"2025-02-14","2025-02-10","SF FuneralF1115957      250210","","31.63","","184155.15"
"2025-02-14","2025-02-10","SF FuneralF1125116      250210","","31.63","","184186.78"
"2025-02-14","2025-02-10","SF FuneralF1128005      250210","","31.63","","184218.41"
"2025-02-14","2025-02-11","SF FuneralFDC00000005P3L250211","","31.63","","184250.04"
"2025-02-14","2025-02-11","SF FuneralFDC00000007DFS250211","","31.63","","184281.67"
"2025-02-14","2025-02-11","SF FuneralFDC00000008CVJ250211","","31.63","","184313.3"
"2025-02-14","2025-02-11","SF FuneralF814063       250211","","31.63","","184344.93"
"2025-02-14","2025-02-11","SF FuneralF814180       250211","","31.63","","184376.56"
