Txn date,Effective,Description,Truncated card number,Amount,Charges,Balance
2025/03/04,2025/03/01,SF FuneralFDC000000074TJ250301,,126.5,,1657063.51
2025/03/04,2025/03/01,SF FuneralFDC0000000755Z250301,,126.5,,1657190.01
2025/03/04,2025/03/01,SF FuneralFDC00000007585250301,,126.5,,1657316.51
2025/03/04,2025/03/01,SF FuneralFDC000000075QQ250301,,126.5,,1657443.01
2025/03/04,2025/03/01,SF FuneralFDC000000075X3250301,,126.5,,1657569.51
2025/03/04,2025/03/01,SF FuneralFDC000000075YC250301,,126.5,,1657696.01
2025/03/04,2025/03/01,SF FuneralFDC0000000760Z250301,,126.5,,1657822.51
2025/03/04,2025/03/01,SF FuneralFDC0000000764W250301,,126.5,,1657949.01
2025/03/04,2025/03/01,SF FuneralFDC000000076B0250301,,126.5,,1658075.51
2025/03/04,2025/03/01,SF FuneralFDC000000076HZ250301,,126.5,,1658202.01
2025/03/04,2025/03/01,SF FuneralFDC000000076MP250301,,126.5,,1658328.51
2025/03/04,2025/03/01,SF FuneralFDC000000076QH250301,,126.5,,1658455.01
2025/03/04,2025/03/01,SF FuneralFDC0000000772C250301,,126.5,,1658581.51
2025/03/04,2025/03/01,SF FuneralFDC000000077XB250301,,126.5,,1658708.01
2025/03/04,2025/03/01,SF FuneralFDC0000000780B250301,,126.5,,1658834.51
2025/03/04,2025/03/01,SF FuneralFDC0000000784Y250301,,126.5,,1658961.01
2025/03/04,2025/03/01,SF FuneralFDC00000007856250301,,126.5,,1659087.51
2025/03/04,2025/03/01,SF FuneralFDC000000078NR250301,,126.5,,1659214.01
2025/03/04,2025/03/01,SF FuneralFDC000000078Q5250301,,126.5,,1659340.51
2025/03/04,2025/03/01,SF FuneralFDC000000078T5250301,,126.5,,1659467.01
2025/03/04,2025/03/01,SF FuneralFDC000000079V2250301,,126.5,,1659593.51
2025/03/04,2025/03/01,SF FuneralFDC00000007B42250301,,126.5,,1659720.01
2025/03/04,2025/03/01,SF FuneralFDC00000007B45250301,,126.5,,1659846.51
2025/03/04,2025/03/01,SF FuneralFDC00000007B48250301,,126.5,,1659973.01
2025/03/04,2025/03/01,SF FuneralFDC00000007B4K250301,,126.5,,1660099.51
2025/03/04,2025/03/01,SF FuneralFDC00000007BCJ250301,,126.5,,1660226.01
2025/03/04,2025/03/01,SF FuneralFDC00000007BF2250301,,126.5,,1660352.51
2025/03/04,2025/03/01,SF FuneralFDC00000007BQP250301,,126.5,,1660479.01
2025/03/04,2025/03/01,SF FuneralFDC00000007C0Q250301,,126.5,,1660605.51
2025/03/04,2025/03/01,SF FuneralFDC00000007CNN250301,,126.5,,1660732.01
2025/03/04,2025/03/01,SF FuneralFDC00000007DYV250301,,126.5,,1660858.51
2025/03/04,2025/03/01,SF FuneralFDC00000007F7W250301,,126.5,,1660985.01
2025/03/04,2025/03/01,SF FuneralFDC00000007FVG250301,,126.5,,1661111.51
2025/03/04,2025/03/01,SF FuneralFDC00000007FWT250301,,126.5,,1661238.01
2025/03/04,2025/03/01,SF FuneralFDC00000007H5F250301,,126.5,,1661364.51
2025/03/04,2025/03/01,SF FuneralFDC00000007J1Z250301,,126.5,,1661491.01
2025/03/04,2025/03/01,SF FuneralFDC00000007JHQ250301,,126.5,,1661617.51
2025/03/04,2025/03/01,SF FuneralFDC00000007JPF250301,,126.5,,1661744.01
2025/03/04,2025/03/01,SF FuneralFDC00000007K29250301,,126.5,,1661870.51
2025/03/04,2025/03/01,SF FuneralFDC00000007KR7250301,,126.5,,1661997.01
2025/03/04,2025/03/01,SF FuneralFDC00000007P1J250301,,126.5,,1662123.51
2025/03/04,2025/03/01,SF FuneralFDC00000007P8K250301,,126.5,,1662250.01
2025/03/04,2025/03/01,SF FuneralFDC00000007PKF250301,,126.5,,1662376.51
2025/03/04,2025/03/01,SF FuneralFDC00000007PL9250301,,126.5,,1662503.01
2025/03/04,2025/03/01,SF FuneralFDC00000007PR7250301,,126.5,,1662629.51
2025/03/04,2025/03/01,SF FuneralFDC00000007PZK250301,,126.5,,1662756.01
2025/03/04,2025/03/01,SF FuneralFDC00000007Q01250301,,126.5,,1662882.51
2025/03/04,2025/03/01,SF FuneralFDC00000007Q49250301,,126.5,,1663009.01
2025/03/04,2025/03/01,SF FuneralFDC00000007Q52250301,,126.5,,1663135.51
2025/03/04,2025/03/01,SF FuneralFDC00000007QC4250301,,126.5,,1663262.01
2025/03/04,2025/03/01,SF FuneralFDC00000007QCR250301,,126.5,,1663388.51
2025/03/04,2025/03/01,SF FuneralFDC00000007QG5250301,,126.5,,1663515.01
2025/03/04,2025/03/01,SF FuneralFDC00000007QGQ250301,,126.5,,1663641.51
2025/03/04,2025/03/01,SF FuneralFDC00000007Q5C250301,,126.5,,1663768.01
2025/03/04,2025/03/01,SF FuneralFDC00000007Q6N250301,,126.5,,1663894.51
2025/03/04,2025/03/01,SF FuneralFDC00000007Q7Y250301,,126.5,,1664021.01
2025/03/04,2025/03/01,SF FuneralF793894       250301,,126.5,,1664147.51
2025/03/04,2025/03/01,SF FuneralFDC00000007QM0250301,,126.5,,1664274.01
2025/03/04,2025/03/01,SF FuneralFDC00000007QVN250301,,126.5,,1664400.51
2025/03/04,2025/03/01,SF FuneralFDC00000007R0S250301,,126.5,,1664527.01
2025/03/04,2025/03/01,SF FuneralFDC00000007R1F250301,,126.5,,1664653.51
2025/03/04,2025/03/01,SF FuneralFDC00000007R30250301,,126.5,,1664780.01
2025/03/04,2025/03/01,SF FuneralFDC00000007R38250301,,126.5,,1664906.51
2025/03/04,2025/03/01,SF FuneralFDC00000007R5X250301,,126.5,,1665033.01
2025/03/04,2025/03/01,SF FuneralFDC00000007R9B250301,,126.5,,1665159.51
2025/03/04,2025/03/01,SF FuneralFDC00000007RBR250301,,126.5,,1665286.01
2025/03/04,2025/03/01,SF FuneralFDC00000007RCQ250301,,126.5,,1665412.51
2025/03/04,2025/03/01,SF FuneralF794244       250301,,126.5,,1665539.01
2025/03/04,2025/03/01,SF FuneralFDC00000007RKT250301,,126.5,,1665665.51
2025/03/04,2025/03/01,SF FuneralFDC00000007RSQ250301,,220,,1665885.51
2025/03/04,2025/03/01,SF FuneralFDC00000007RX0250301,,220,,1666105.51
2025/03/04,2025/03/01,SF FuneralFDC00000007S45250301,,126.5,,1666232.01
2025/03/04,2025/03/01,SF FuneralFDC00000007SGP250301,,126.5,,1666358.51
2025/03/04,2025/03/01,SF FuneralFDC00000007SHM250301,,126.5,,1666485.01
2025/03/04,2025/03/01,SF FuneralFDC00000007SRS250301,,126.5,,1666611.51
2025/03/04,2025/03/01,SF FuneralFDC00000007SX9250301,,126.5,,1666738.01
2025/03/04,2025/03/01,SF FuneralFDC00000007TBG250301,,126.5,,1666864.51
2025/03/04,2025/03/01,SF FuneralFDC00000007TJN250301,,126.5,,1666991.01
2025/03/04,2025/03/01,SF FuneralFDC00000007TWP250301,,126.5,,1667117.51
2025/03/04,2025/03/01,SF FuneralFDC00000007VRH250301,,126.5,,1667244.01
2025/03/04,2025/03/01,SF FuneralFDC00000007VTV250301,,126.5,,1667370.51
2025/03/04,2025/03/01,SF FuneralFDC00000007W0G250301,,126.5,,1667497.01
2025/03/04,2025/03/01,SF FuneralFDC00000007W38250301,,126.5,,1667623.51
2025/03/04,2025/03/01,SF FuneralFDC00000007W9X250301,,126.5,,1667750.01
2025/03/04,2025/03/01,SF FuneralFDC00000007WDP250301,,126.5,,1667876.51
2025/03/04,2025/03/01,SF FuneralFDC00000007X6R250301,,126.5,,1668003.01
2025/03/04,2025/03/01,SF FuneralF795949       250301,,126.5,,1668129.51
2025/03/04,2025/03/01,SF FuneralF795982       250301,,126.5,,1668256.01
2025/03/04,2025/03/01,SF FuneralFDC00000007Z7B250301,,126.5,,1668382.51
2025/03/04,2025/03/01,SF FuneralF796095       250301,,126.5,,1668509.01
2025/03/04,2025/03/01,SF FuneralFDC00000007XR9250301,,126.5,,1668635.51
2025/03/04,2025/03/01,SF FuneralFDC00000007YNM250301,,126.5,,1668762.01
2025/03/04,2025/03/01,SF FuneralFDC00000007ZDP250301,,126.5,,1668888.51
2025/03/04,2025/03/01,SF FuneralFDC00000007ZM4250301,,126.5,,1669015.01
2025/03/04,2025/03/01,SF FuneralFDC0000000835Y250301,,126.5,,1669141.51
2025/03/04,2025/03/01,SF FuneralFDC000000083DK250301,,126.5,,1669268.01
2025/03/04,2025/03/01,SF FuneralFDC000000083K7250301,,126.5,,1669394.51
2025/03/04,2025/03/01,SF FuneralFDC000000083M4250301,,126.5,,1669521.01
2025/03/04,2025/03/01,SF FuneralFDC000000084LY250301,,126.5,,1669647.51
2025/03/04,2025/03/01,SF FuneralF798346       250301,,126.5,,1669774.01
2025/03/04,2025/03/01,SF FuneralFDC000000084Q6250301,,126.5,,1669900.51
2025/03/04,2025/03/01,SF FuneralFDC000000084R6250301,,126.5,,1670027.01
2025/03/04,2025/03/01,SF FuneralFDC0000000858M250301,,126.5,,1670153.51
2025/03/04,2025/03/01,SF FuneralFDC000000085BW250301,,126.5,,1670280.01
2025/03/04,2025/03/01,SF FuneralFDC000000085PG250301,,126.5,,1670406.51
2025/03/04,2025/03/01,SF FuneralFDC000000085SN250301,,126.5,,1670533.01
2025/03/04,2025/03/01,SF FuneralFDC0000000860K250301,,126.5,,1670659.51
2025/03/04,2025/03/01,SF FuneralFDC00000008692250301,,126.5,,1670786.01
2025/03/04,2025/03/01,SF FuneralFDC0000000869T250301,,126.5,,1670912.51
2025/03/04,2025/03/01,SF FuneralFDC000000086QY250301,,126.5,,1671039.01
2025/03/04,2025/03/01,SF FuneralFDC000000086T2250301,,126.5,,1671165.51
2025/03/04,2025/03/01,SF FuneralFDC000000086TV250301,,126.5,,1671292.01
2025/03/04,2025/03/01,SF FuneralFDC000000087B5250301,,126.5,,1671418.51
2025/03/04,2025/03/01,SF FuneralFDC000000087D2250301,,126.5,,1671545.01
2025/03/04,2025/03/01,SF FuneralF799602       250301,,126.5,,1671671.51
2025/03/04,2025/03/01,SF FuneralFDC000000088HS250301,,126.5,,1671798.01
2025/03/04,2025/03/01,SF FuneralFDC00000008918250301,,126.5,,1671924.51
2025/03/04,2025/03/01,SF FuneralFDC000000089Q0250301,,126.5,,1672051.01
2025/03/04,2025/03/01,SF FuneralFDC000000089XC250301,,126.5,,1672177.51
2025/03/04,2025/03/01,SF FuneralF800735       250301,,126.5,,1672304.01
2025/03/04,2025/03/01,SF FuneralFDC00000008CGP250301,,126.5,,1672430.51
2025/03/04,2025/03/01,SF FuneralFDC00000008FHM250301,,126.5,,1672557.01
2025/03/04,2025/03/01,SF FuneralFDC00000008JCY250301,,126.5,,1672683.51
2025/03/04,2025/03/01,SF FuneralF802155       250301,,126.5,,1672810.01
2025/03/04,2025/03/01,SF FuneralFDC00000008KCB250301,,126.5,,1672936.51
2025/03/04,2025/03/01,SF FuneralFDC00000008KXG250301,,126.5,,1673063.01
2025/03/04,2025/03/01,SF FuneralF802644       250301,,126.5,,1673189.51
2025/03/04,2025/03/01,SF FuneralF802694       250301,,126.5,,1673316.01
2025/03/04,2025/03/01,SF FuneralF802796       250301,,126.5,,1673442.51
2025/03/04,2025/03/01,SF FuneralFDC00000008LGJ250301,,126.5,,1673569.01
2025/03/04,2025/03/01,SF FuneralFDC00000008LMN250301,,126.5,,1673695.51
2025/03/04,2025/03/01,SF FuneralF802999       250301,,126.5,,1673822.01
2025/03/04,2025/03/01,SF FuneralFDC00000008LQZ250301,,126.5,,1673948.51
2025/03/04,2025/03/01,SF FuneralF803064       250301,,126.5,,1674075.01
2025/03/04,2025/03/01,SF FuneralFDC00000008LXP250301,,126.5,,1674201.51
2025/03/04,2025/03/01,SF FuneralF803338       250301,,126.5,,1674328.01
2025/03/04,2025/03/01,SF FuneralFDC00000008MS5250301,,126.5,,1674454.51
2025/03/04,2025/03/01,SF FuneralF803641       250301,,126.5,,1674581.01
2025/03/04,2025/03/01,SF FuneralF803661       250301,,126.5,,1674707.51
2025/03/04,2025/03/01,SF FuneralF803677       250301,,126.5,,1674834.01
2025/03/04,2025/03/01,SF FuneralFDC00000008NRC250301,,126.5,,1674960.51
2025/03/04,2025/03/01,SF FuneralF803809       250301,,126.5,,1675087.01
2025/03/04,2025/03/01,SF FuneralF804010       250301,,126.5,,1675213.51
2025/03/04,2025/03/01,SF FuneralFDC00000008RJ7250301,,126.5,,1675340.01
2025/03/04,2025/03/01,SF FuneralFDC00000008S5B250301,,126.5,,1675466.51
2025/03/04,2025/03/01,SF FuneralF804960       250301,,126.5,,1675593.01
2025/03/04,2025/03/01,SF FuneralF805032       250301,,126.5,,1675719.51
2025/03/04,2025/03/01,SF FuneralFDC00000008SZQ250301,,191.5,,1675911.01
2025/03/04,2025/03/01,SF FuneralF808426       250301,,126.5,,1676037.51
2025/03/04,2025/03/01,SF FuneralF808437       250301,,126.5,,1676164.01
2025/03/04,2025/03/01,SF FuneralF808448       250301,,126.5,,1676290.51
2025/03/04,2025/03/01,SF FuneralF808453       250301,,126.5,,1676417.01
2025/03/04,2025/03/01,SF FuneralF808495       250301,,126.5,,1676543.51
2025/03/04,2025/03/01,SF FuneralF808516       250301,,126.5,,1676670.01
2025/03/04,2025/03/01,SF FuneralF808529       250301,,126.5,,1676796.51
2025/03/04,2025/03/01,SF FuneralF808644       250301,,126.5,,1676923.01
2025/03/04,2025/03/01,SF FuneralF808806       250301,,126.5,,1677049.51
2025/03/04,2025/03/01,SF FuneralF808862       250301,,126.5,,1677176.01
2025/03/04,2025/03/01,SF FuneralF809011       250301,,126.5,,1677302.51
2025/03/04,2025/03/01,SF FuneralF809173       250301,,126.5,,1677429.01
2025/03/04,2025/03/01,SF FuneralF809232       250301,,126.5,,1677555.51
2025/03/04,2025/03/01,SF FuneralF803048       250301,,126.5,,1677682.01
2025/03/04,2025/03/01,SF FuneralF809276       250301,,126.5,,1677808.51
2025/03/04,2025/03/01,SF FuneralFDC0000000930J250301,,126.5,,1677935.01
2025/03/04,2025/03/01,SF FuneralF809788       250301,,126.5,,1678061.51
2025/03/04,2025/03/01,SF FuneralF788700       250301,,191.5,,1678253.01
2025/03/04,2025/03/01,SF FuneralF810261       250301,,126.5,,1678379.51
2025/03/04,2025/03/01,SF FuneralF810660       250301,,126.5,,1678506.01
2025/03/04,2025/03/01,SF FuneralF810877       250301,,126.5,,1678632.51
2025/03/04,2025/03/01,SF FuneralF810901       250301,,126.5,,1678759.01
2025/03/04,2025/03/01,SF FuneralFDC000000098J6250301,,126.5,,1678885.51
2025/03/04,2025/03/01,SF FuneralFDC000000098MQ250301,,126.5,,1679012.01
2025/03/04,2025/03/01,SF FuneralF811466       250301,,126.5,,1679138.51
2025/03/04,2025/03/01,SF FuneralF812111       250301,,126.5,,1679265.01
2025/03/04,2025/03/01,SF FuneralF812132       250301,,126.5,,1679391.51
2025/03/04,2025/03/01,SF FuneralF812145       250301,,126.5,,1679518.01
2025/03/04,2025/03/01,SF FuneralF812264       250301,,126.5,,1679644.51
2025/03/04,2025/03/01,SF FuneralF812284       250301,,126.5,,1679771.01
2025/03/04,2025/03/01,SF FuneralF812320       250301,,126.5,,1679897.51
2025/03/04,2025/03/01,SF FuneralF812343       250301,,126.5,,1680024.01
2025/03/04,2025/03/01,SF FuneralF812445       250301,,126.5,,1680150.51
2025/03/04,2025/03/01,SF FuneralF812510       250301,,126.5,,1680277.01
2025/03/04,2025/03/01,SF FuneralF812557       250301,,126.5,,1680403.51
2025/03/04,2025/03/01,SF FuneralF809994       250301,,126.5,,1680530.01
2025/03/04,2025/03/01,SF FuneralF812726       250301,,126.5,,1680656.51
2025/03/04,2025/03/01,SF FuneralF812960       250301,,126.5,,1680783.01
2025/03/04,2025/03/01,SF FuneralF813052       250301,,126.5,,1680909.51
2025/03/04,2025/03/01,SF FuneralF813295       250301,,126.5,,1681036.01
2025/03/04,2025/03/01,SF FuneralFDC00000009H3H250301,,191.5,,1681227.51
2025/03/04,2025/03/01,SF FuneralF813499       250301,,126.5,,1681354.01
2025/03/04,2025/03/01,SF FuneralF813837       250301,,126.5,,1681480.51
2025/03/04,2025/03/01,SF FuneralF736177       250301,,126.5,,1681607.01
2025/03/04,2025/03/01,SF FuneralF816390       250301,,126.5,,1681733.51
2025/03/04,2025/03/01,SF FuneralF816391       250301,,126.5,,1681860.01
2025/03/04,2025/03/01,SF FuneralF816408       250301,,126.5,,1681986.51
2025/03/04,2025/03/01,SF FuneralF816416       250301,,126.5,,1682113.01
2025/03/04,2025/03/01,SF FuneralF816423       250301,,126.5,,1682239.51
2025/03/04,2025/03/01,SF FuneralF816481       250301,,126.5,,1682366.01
2025/03/04,2025/03/01,SF FuneralF816688       250301,,126.5,,1682492.51
2025/03/04,2025/03/01,SF FuneralF816695       250301,,126.5,,1682619.01
2025/03/04,2025/03/01,SF FuneralF812143       250301,,126.5,,1682745.51
2025/03/04,2025/03/01,SF FuneralF816924       250301,,191.5,,1682937.01
2025/03/04,2025/03/01,SF FuneralF817045       250301,,126.5,,1683063.51
2025/03/04,2025/03/01,SF FuneralF817048       250301,,126.5,,1683190.01
2025/03/04,2025/03/01,SF FuneralF817121       250301,,126.5,,1683316.51
2025/03/04,2025/03/01,SF FuneralF817162       250301,,126.5,,1683443.01
2025/03/04,2025/03/01,SF FuneralF817235       250301,,126.5,,1683569.51
2025/03/04,2025/03/01,SF FuneralF817265       250301,,126.5,,1683696.01
2025/03/04,2025/03/01,SF FuneralF817339       250301,,126.5,,1683822.51
2025/03/04,2025/03/01,SF FuneralFDC00000009Y01250301,,126.5,,1683949.01
2025/03/04,2025/03/01,SF FuneralF818299       250301,,126.5,,1684075.51
2025/03/04,2025/03/01,SF FuneralF818319       250301,,126.5,,1684202.01
2025/03/04,2025/03/01,SF FuneralF818471       250301,,126.5,,1684328.51
2025/03/04,2025/03/01,SF FuneralF818760       250301,,126.5,,1684455.01
2025/03/04,2025/03/01,SF FuneralF819185       250301,,126.5,,1684581.51
2025/03/04,2025/03/01,SF FuneralFDC0000000B3GF250301,,191.5,,1684773.01
2025/03/04,2025/03/01,SF FuneralFDC0000000B538250301,,191.5,,1684964.51
2025/03/04,2025/03/01,SF FuneralF820295       250301,,126.5,,1685091.01
2025/03/04,2025/03/01,SF FuneralFDC0000000B874250301,,126.5,,1685217.51
2025/03/04,2025/03/01,SF FuneralFDC0000000B878250301,,126.5,,1685344.01
2025/03/04,2025/03/01,SF FuneralF820666       250301,,126.5,,1685470.51
2025/03/04,2025/03/01,SF FuneralF820739       250301,,126.5,,1685597.01
2025/03/04,2025/03/01,SF FuneralFDC0000000B8KH250301,,126.5,,1685723.51
2025/03/04,2025/03/01,SF FuneralF780987       250301,,191.5,,1685915.01
2025/03/04,2025/03/01,SF FuneralF821275       250301,,126.5,,1686041.51
2025/03/04,2025/03/01,SF FuneralF821508       250301,,126.5,,1686168.01
2025/03/04,2025/03/01,SF FuneralF821849       250301,,126.5,,1686294.51
2025/03/04,2025/03/01,SF FuneralF821896       250301,,126.5,,1686421.01
2025/03/04,2025/03/01,SF FuneralFDC0000000BDFG250301,,126.5,,1686547.51
2025/03/04,2025/03/01,SF FuneralF752451       250301,,126.5,,1686674.01
2025/03/04,2025/03/01,SF FuneralFDC0000000BGCH250301,,126.5,,1686800.51
2025/03/04,2025/03/01,SF FuneralF823119       250301,,126.5,,1686927.01
2025/03/04,2025/03/01,SF FuneralFDC0000000BNQG250301,,126.5,,1687053.51
2025/03/04,2025/03/01,SF FuneralF780930       250301,,191.5,,1687245.01
2025/03/04,2025/03/01,SF FuneralF828032       250301,,126.5,,1687371.51
2025/03/04,2025/03/01,SF FuneralF788452       250301,,126.5,,1687498.01
2025/03/04,2025/03/01,SF FuneralF828077       250301,,126.5,,1687624.51
2025/03/04,2025/03/01,SF FuneralF828087       250301,,126.5,,1687751.01
2025/03/04,2025/03/01,SF FuneralF828138       250301,,126.5,,1687877.51
2025/03/04,2025/03/01,SF FuneralF828241       250301,,126.5,,1688004.01
2025/03/04,2025/03/01,SF FuneralF828317       250301,,126.5,,1688130.51
2025/03/04,2025/03/01,SF FuneralFDC0000000BPKJ250301,,191.5,,1688322.01
2025/03/04,2025/03/01,SF FuneralF830007       250301,,126.5,,1688448.51
2025/03/04,2025/03/01,SF FuneralF830513       250301,,126.5,,1688575.01
2025/03/04,2025/03/01,SF FuneralF740930       250301,,126.5,,1688701.51
2025/03/04,2025/03/01,SF FuneralF832117       250301,,126.5,,1688828.01
2025/03/04,2025/03/01,SF FuneralF832118       250301,,126.5,,1688954.51
2025/03/04,2025/03/01,SF FuneralF832224       250301,,126.5,,1689081.01
2025/03/04,2025/03/01,SF FuneralFDC0000000CJVL250301,,126.5,,1689207.51
2025/03/04,2025/03/01,SF FuneralF832359       250301,,126.5,,1689334.01
2025/03/04,2025/03/01,SF FuneralFDC0000000CN2Y250301,,126.5,,1689460.51
2025/03/04,2025/03/01,SF FuneralF832847       250301,,126.5,,1689587.01
2025/03/04,2025/03/01,SF FuneralF832870       250301,,126.5,,1689713.51
2025/03/04,2025/03/01,SF FuneralF832890       250301,,126.5,,1689840.01
2025/03/04,2025/03/01,SF FuneralF833015       250301,,126.5,,1689966.51
2025/03/04,2025/03/01,SF FuneralF833848       250301,,126.5,,1690093.01
2025/03/04,2025/03/01,SF FuneralF833920       250301,,126.5,,1690219.51
2025/03/04,2025/03/01,SF FuneralF834248       250301,,126.5,,1690346.01
2025/03/04,2025/03/01,SF FuneralFDC0000000D2YW250301,,126.5,,1690472.51
2025/03/04,2025/03/01,SF FuneralF841475       250301,,126.5,,1690599.01
2025/03/04,2025/03/01,SF FuneralFDC0000000DZ16250301,,126.5,,1690725.51
2025/03/04,2025/03/01,SF FuneralF841814       250301,,126.5,,1690852.01
2025/03/04,2025/03/01,SF FuneralF841856       250301,,126.5,,1690978.51
2025/03/04,2025/03/01,SF FuneralF842218       250301,,126.5,,1691105.01
2025/03/04,2025/03/01,SF FuneralF842777       250301,,126.5,,1691231.51
2025/03/04,2025/03/01,SF FuneralF992191       250301,,126.5,,1691358.01
2025/03/04,2025/03/01,SF FuneralF992195       250301,,126.5,,1691484.51
2025/03/04,2025/03/01,SF FuneralF992932       250301,,126.5,,1691611.01
2025/03/04,2025/03/01,SF FuneralFDC0000000JBX7250301,,126.5,,1691737.51
2025/03/04,2025/03/01,SF FuneralF993234       250301,,126.5,,1691864.01
2025/03/04,2025/03/01,SF FuneralF993503       250301,,126.5,,1691990.51
2025/03/04,2025/03/01,SF FuneralF796542       250301,,126.5,,1692117.01
2025/03/04,2025/03/01,SF FuneralF1017042      250301,,126.5,,1692243.51
2025/03/04,2025/03/01,SF FuneralF828064       250301,,126.5,,1692370.01
2025/03/04,2025/03/01,SF FuneralFDC0000000JV5C250301,,191.5,,1692561.51
2025/03/04,2025/03/01,SF FuneralFDC0000000JVRY250301,,126.5,,1692688.01
2025/03/04,2025/03/01,SF FuneralF1021460      250301,,126.5,,1692814.51
2025/03/04,2025/03/01,SF FuneralFDC0000000JZ3N250301,,126.5,,1692941.01
2025/03/04,2025/03/01,SF FuneralF1021932      250301,,126.5,,1693067.51
2025/03/04,2025/03/01,SF FuneralF1055179      250301,,126.5,,1693194.01
2025/03/04,2025/03/01,SF FuneralF1055215      250301,,126.5,,1693320.51
2025/03/04,2025/03/01,SF FuneralF1058758      250301,,126.5,,1693447.01
2025/03/04,2025/03/01,SF FuneralF1058806      250301,,126.5,,1693573.51
2025/03/04,2025/03/01,SF FuneralF1058807      250301,,126.5,,1693700.01
2025/03/04,2025/03/01,SF FuneralF1059433      250301,,126.5,,1693826.51
2025/03/04,2025/03/01,SF FuneralF1060059      250301,,126.5,,1693953.01
2025/03/04,2025/03/01,SF FuneralF1060808      250301,,126.5,,1694079.51
2025/03/04,2025/03/01,SF FuneralF1060894      250301,,126.5,,1694206.01
2025/03/04,2025/03/01,SF FuneralF1060917      250301,,126.5,,1694332.51
2025/03/04,2025/03/01,SF FuneralFDC0000000KKYW250301,,126.5,,1694459.01
2025/03/04,2025/03/01,SF FuneralF990615       250301,,126.5,,1694585.51
2025/03/04,2025/03/01,SF FuneralF1073295      250301,,126.5,,1694712.01
2025/03/04,2025/03/01,SF FuneralF1073681      250301,,126.5,,1694838.51
2025/03/04,2025/03/01,SF FuneralFDC0000000LBJ3250301,,191.5,,1695030.01
2025/03/04,2025/03/01,SF FuneralF1075142      250302,,126.5,,1695156.51
2025/03/04,2025/03/01,SF FuneralF1075152      250301,,126.5,,1695283.01
2025/03/04,2025/03/01,SF FuneralFDC0000000LDMM250301,,126.5,,1695409.51
2025/03/04,2025/03/01,SF FuneralFDC0000000LF86250301,,126.5,,1695536.01
2025/03/04,2025/03/01,SF FuneralF1079159      250301,,126.5,,1695662.51
2025/03/04,2025/03/01,SF FuneralF1084305      250301,,126.5,,1695789.01
2025/03/04,2025/03/01,SF FuneralFDC0000000LY13250302,,126.5,,1695915.51
2025/03/04,2025/03/01,SF FuneralF1084888      250301,,126.5,,1696042.01
2025/03/04,2025/03/01,SF FuneralF1085324      250301,,126.5,,1696168.51
2025/03/04,2025/03/01,SF FuneralFDC0000000M1TB250301,,126.5,,1696295.01
2025/03/04,2025/03/01,SF FuneralF1093787      250301,,126.5,,1696421.51
2025/03/04,2025/03/01,SF FuneralFDC0000000M8FT250301,,126.5,,1696548.01
2025/03/04,2025/03/01,SF FuneralF1108818      250301,,126.5,,1696674.51
2025/03/04,2025/03/01,SF FuneralF1109036      250301,,126.5,,1696801.01
2025/03/04,2025/03/01,SF FuneralFDC0000000MKPT250301,,126.5,,1696927.51
2025/03/04,2025/03/01,SF FuneralFDC0000000MLRQ250301,,126.5,,1697054.01
2025/03/04,2025/03/01,SF FuneralFDC0000000MMVR250301,,126.5,,1697180.51
2025/03/04,2025/03/01,SF FuneralF789174       250301,,256.5,,1697437.01
2025/03/04,2025/03/01,SF FuneralF1110617      250301,,126.5,,1697563.51
2025/03/04,2025/03/01,SF FuneralF1112283      250301,,126.5,,1697690.01
2025/03/04,2025/03/01,SF FuneralF1113978      250301,,126.5,,1697816.51
2025/03/04,2025/03/01,SF FuneralFDC0000000N7NH250301,,126.5,,1697943.01
2025/03/04,2025/03/01,SF FuneralFDC0000000N7W0250301,,126.5,,1698069.51
2025/03/04,2025/03/01,SF FuneralF1114708      250301,,126.5,,1698196.01
2025/03/04,2025/03/01,SF FuneralFDC0000000N9JB250301,,126.5,,1698322.51
2025/03/04,2025/03/01,SF FuneralFDC0000000N9JS250301,,126.5,,1698449.01
2025/03/04,2025/03/01,SF FuneralF1117987      250301,,126.5,,1698575.51
2025/03/04,2025/03/01,SF FuneralF1118261      250301,,126.5,,1698702.01
2025/03/04,2025/03/01,SF FuneralFDC0000000NXT7250301,,220,,1698922.01
2025/03/04,2025/03/01,SF FuneralF765108       250301,,220,,1699142.01
2025/03/04,2025/03/01,SF FuneralF1122011      250301,,126.5,,1699268.51
2025/03/04,2025/03/01,SF FuneralF1122242      250301,,126.5,,1699395.01
2025/03/04,2025/03/01,SF FuneralF1122261      250301,,126.5,,1699521.51
2025/03/04,2025/03/01,SF FuneralF1122267      250301,,126.5,,1699648.01
2025/03/04,2025/03/01,SF FuneralFDC0000000P0WJ250301,,126.5,,1699774.51
2025/03/04,2025/03/01,SF FuneralF1122669      250301,,126.5,,1699901.01
2025/03/04,2025/03/01,SF FuneralF1122903      250301,,126.5,,1700027.51
2025/03/04,2025/03/01,SF FuneralF1123285      250301,,126.5,,1700154.01
2025/03/04,2025/03/01,SF FuneralFDC0000000QBR7250301,,126.5,,1700280.51
2025/03/04,2025/03/03,SF FuneralFDC00000003G42250302,,220,,1700500.51
2025/03/04,2025/03/03,SF FuneralFDC000000041TN250302,,220,,1700720.51
2025/03/04,2025/03/03,SF FuneralFDC00000004509250302,,220,,1700940.51
