"Txn date","Effective","Description","Truncated card number","Amount","Charges","Balance"
"2025-02-19","2025-02-01","Rev SF FuneralFDC0000000PRPP250201","","-126.5","","293684.05"
"2025-02-19","2024-12-11","Rev SF FuneralF1108476      241227","","-126.5","","293557.55"
"2025-02-19","2024-08-31","Rev SF FuneralF1110542      240901","","-126.5","","293431.05"
"2025-02-19","2025-02-19","Rev SF FuneralFDC00000008H3W250219","","-126.5","","293304.55"
"2025-02-19","2025-02-04","Rev SF FuneralFDC0000000N7MN250204","","-31.63","","293272.92"
"2025-02-19","2025-02-17","Rev SF FuneralFDC0000000KYZ5250217","","-31.63","","293241.29"
"2025-02-19","2025-02-15","SF FuneralF1111639      250216","","126.5","","293367.79"
"2025-02-19","2025-02-12","SF FuneralFDC00000006X2W250212","","126.5","","293494.29"
"2025-02-19","2025-02-15","SF FuneralFDC0000000JY24250216","","31.63","","293525.92"
"2025-02-19","2025-02-15","SF FuneralF1115201      250216","","126.5","","293652.42"
"2025-02-19","2025-02-17","SF FuneralFDC000000042HH250216","","55","","293707.42"
"2025-02-19","2025-02-17","SF FuneralFDC00000005NKJ250217","","31.63","","293739.05"
"2025-02-19","2025-02-17","SF FuneralFDC00000007CPH250217","","126.5","","293865.55"
"2025-02-19","2025-02-17","SF FuneralF1017423      250217","","126.5","","293992.05"
"2025-02-19","2025-02-17","SF FuneralFDC00000002XYZ250216","","55","","294047.05"
"2025-02-19","2025-02-17","SF FuneralF844135       250217","","126.5","","294173.55"
"2025-02-19","2025-02-17","SF FuneralF900440       250217","","126.5","","294300.05"
"2025-02-20","2025-02-18","SF FuneralFDC00000007LG1250218","","31.63","","294331.68"
"2025-02-20","2025-02-18","SF FuneralF797821       250218","","63.25","","294394.93"
"2025-02-20","2025-02-18","SF FuneralF818153       250218","","31.63","","294426.56"
"2025-02-20","2025-02-19","SF FuneralFDC00000005TXN250219","","126.5","","294553.06"
"2025-02-20","2025-02-17","SF FuneralFDC00000004CSK250217","","55","","294608.06"
"2025-02-20","2025-02-17","SF FuneralFDC00000004CSL250217","","55","","294663.06"
"2025-02-20","2025-02-17","SF FuneralFDC00000006W4Y250217","","126.5","","294789.56"
"2025-02-20","2025-02-17","SF FuneralFDC000000071X2250217","","126.5","","294916.06"
"2025-02-20","2025-02-17","SF FuneralFDC00000007RDZ250217","","126.5","","295042.56"
"2025-02-20","2025-02-17","SF FuneralFDC00000007X59250217","","126.5","","295169.06"
"2025-02-20","2025-02-17","SF FuneralF797478       250217","","126.5","","295295.56"
"2025-02-20","2025-02-17","SF FuneralFDC00000008CPQ250217","","126.5","","295422.06"
"2025-02-20","2025-02-17","SF FuneralF812202       250217","","31.63","","295453.69"
"2025-02-20","2025-02-17","SF FuneralF814567       250217","","126.5","","295580.19"
"2025-02-20","2025-02-17","SF FuneralF819102       250217","","126.5","","295706.69"
"2025-02-20","2025-02-17","SF FuneralF820956       250216","","31.63","","295738.32"
"2025-02-20","2025-02-17","SF FuneralFDC0000000CWBD250216","","31.63","","295769.95"
"2025-02-20","2025-02-17","SF FuneralF844276       250217","","126.5","","295896.45"
"2025-02-20","2025-02-17","SF FuneralF901219       250217","","126.5","","296022.95"
"2025-02-20","2025-02-17","SF FuneralFDC0000000HGDW250217","","126.5","","296149.45"
"2025-02-20","2025-02-17","SF FuneralF981748       250217","","126.5","","296275.95"
"2025-02-20","2025-02-17","SF FuneralF1111932      250217","","126.5","","296402.45"
"2025-02-20","2025-02-17","SF FuneralF1119704      250217","","126.5","","296528.95"
"2025-02-20","2025-02-15","SF FuneralF1113937      250216","","63.25","","296592.2"
"2025-02-20","2025-02-12","SF FuneralF1118778      250212","","126.5","","296718.7"
"2025-02-20","2025-02-12","SF FuneralF834870       250212","","126.5","","296845.2"
"2025-02-20","2025-02-15","SF FuneralFDC0000000JVCB250216","","31.63","","296876.83"
"2025-02-20","2025-02-17","SF FuneralF1122727      250217","","31.63","","296908.46"
"2025-02-20","2025-02-17","SF FuneralF1123031      250217","","126.5","","297034.96"
"2025-02-20","2025-02-14","SF FuneralFDC0000000D307250214","","31.63","","297066.59"
"2025-02-20","2025-02-14","SF FuneralF989273       250216","","31.63","","297098.22"
"2025-02-20","2025-02-15","SF FuneralF1054743      250216","","31.63","","297129.85"
"2025-02-20","2025-02-15","SF FuneralF1122295      250216","","31.63","","297161.48"
"2025-02-20","2025-02-17","SF FuneralFDC00000005LQV250217","","31.63","","297193.11"
"2025-02-20","2025-02-17","SF FuneralFDC00000005LS9250217","","31.63","","297224.74"
"2025-02-20","2025-02-17","SF FuneralFDC00000005YNL250217","","55","","297279.74"
"2025-02-20","2025-02-17","SF FuneralFDC00000005YW3250217","","31.63","","297311.37"
"2025-02-20","2025-02-17","SF FuneralFDC00000006RQ8250216","","31.63","","297343"
"2025-02-20","2025-02-17","SF FuneralFDC000000087G6250216","","31.63","","297374.63"
"2025-02-20","2025-02-17","SF FuneralF814448       250216","","31.63","","297406.26"
"2025-02-20","2025-02-17","SF FuneralF819012       250217","","31.63","","297437.89"
"2025-02-20","2025-02-17","SF FuneralF820012       250217","","31.63","","297469.52"
"2025-02-20","2025-02-17","SF FuneralF832990       250216","","31.63","","297501.15"
"2025-02-20","2025-02-17","SF FuneralF834650       250216","","31.63","","297532.78"
"2025-02-20","2025-02-17","SF FuneralFDC0000000K09V250217","","31.63","","297564.41"
"2025-02-20","2025-02-17","SF FuneralF1079351      250217","","31.63","","297596.04"
"2025-02-20","2025-02-18","SF FuneralF816581       250218","","31.63","","297627.67"
"2025-02-20","2025-02-18","SF FuneralF816835       250218","","31.63","","297659.3"
"2025-02-20","2025-02-19","SF FuneralF1124138      250219","","31.63","","297690.93"
"2025-02-20","2025-02-17","SF FuneralFDC00000007FTH250217","","126.5","","297817.43"
"2025-02-20","2025-02-17","SF FuneralFDC00000007HQQ250217","","126.5","","297943.93"
"2025-02-20","2025-02-17","SF FuneralF1073148      250217","","126.5","","298070.43"
"2025-02-20","2025-02-17","SF FuneralF1124167      250217","","126.5","","298196.93"
"2025-02-20","2025-02-12","SF FuneralFDC00000007MBF250212","","126.5","","298323.43"
"2025-02-20","2025-02-12","SF FuneralFDC00000007RSN250212","","126.5","","298449.93"
"2025-02-20","2025-02-13","SF FuneralFDC00000008CQR250213","","126.5","","298576.43"
"2025-02-20","2025-02-15","SF FuneralF1017459      250216","","126.5","","298702.93"
"2025-02-20","2025-02-15","SF FuneralF1111567      250216","","126.5","","298829.43"
"2025-02-20","2025-02-15","SF FuneralF1130409      250216","","126.5","","298955.93"
"2025-02-20","2025-02-17","SF FuneralFDC00000005MBH250217","","126.5","","299082.43"
"2025-02-20","2025-02-17","SF FuneralFDC000000071C5250216","","126.5","","299208.93"
"2025-02-20","2025-02-17","SF FuneralFDC000000076WX250217","","126.5","","299335.43"
"2025-02-20","2025-02-17","SF FuneralFDC00000007JPM250216","","63.25","","299398.68"
"2025-02-20","2025-02-17","SF FuneralFDC0000000812F250217","","126.5","","299525.18"
"2025-02-20","2025-02-17","SF FuneralF802762       250217","","126.5","","299651.68"
"2025-02-20","2025-02-17","SF FuneralF819193       250217","","126.5","","299778.18"
"2025-02-20","2025-02-17","SF FuneralF822436       250217","","126.5","","299904.68"
"2025-02-20","2025-02-17","SF FuneralF834853       250216","","126.5","","300031.18"
"2025-02-20","2025-02-17","SF FuneralF844661       250217","","126.5","","300157.68"
"2025-02-20","2025-02-17","SF FuneralFDC0000000GWQQ250217","","126.5","","300284.18"
"2025-02-20","2025-02-17","SF FuneralFDC0000000K17R250217","","126.5","","300410.68"
"2025-02-20","2025-02-17","SF FuneralFDC0000000K18V250217","","126.5","","300537.18"
"2025-02-20","2025-02-17","SF FuneralF1061594      250217","","126.5","","300663.68"
"2025-02-20","2025-02-17","SF FuneralF1080260      250217","","126.5","","300790.18"
"2025-02-20","2025-02-17","SF FuneralF1114639      250217","","126.5","","300916.68"
"2025-02-20","2025-02-17","SF FuneralF1116789      250217","","63.25","","300979.93"
"2025-02-20","2025-02-17","SF FuneralF1124331      250217","","126.5","","301106.43"
"2025-02-20","2025-02-18","SF FuneralFDC00000006K8Z250218","","126.5","","301232.93"
"2025-02-20","2025-02-18","SF FuneralF834979       250218","","63.25","","301296.18"
"2025-02-20","2025-02-18","SF FuneralF1124197      250218","","126.5","","301422.68"
"2025-02-20","2025-02-19","SF FuneralFDC00000008FYX250219","","126.5","","301549.18"
"2025-02-20","2025-02-18","SF FuneralF810426       250218","","31.63","","301580.81"
"2025-02-20","2025-02-16","SF FuneralF833253       250216","","31.63","","301612.44"
"2025-02-20","2025-02-17","SF FuneralFDC00000005XX1250217","","126.5","","301738.94"
"2025-02-20","2025-02-17","SF FuneralFDC0000000602T250217","","126.5","","301865.44"
"2025-02-20","2025-02-17","SF FuneralFDC000000064YD250217","","126.5","","301991.94"
"2025-02-20","2025-02-17","SF FuneralFDC00000006QFW250217","","126.5","","302118.44"
"2025-02-20","2025-02-17","SF FuneralFDC00000006T5Y250217","","126.5","","302244.94"
"2025-02-20","2025-02-17","SF FuneralF804915       250217","","126.5","","302371.44"
"2025-02-20","2025-02-17","SF FuneralF819802       250217","","31.63","","302403.07"
"2025-02-20","2025-02-17","SF FuneralF822927       250217","","126.5","","302529.57"
"2025-02-20","2025-02-17","SF FuneralF829008       250217","","126.5","","302656.07"
"2025-02-20","2025-02-17","SF FuneralF844782       250217","","126.5","","302782.57"
"2025-02-20","2025-02-17","SF FuneralF990712       250217","","126.5","","302909.07"
"2025-02-20","2025-02-17","SF FuneralF1054861      250217","","126.5","","303035.57"
"2025-02-20","2025-02-17","SF FuneralF1061061      250217","","126.5","","303162.07"
"2025-02-20","2025-02-17","SF FuneralF1120655      250217","","31.63","","303193.7"
"2025-02-20","2025-02-17","SF FuneralF1129477      250217","","126.5","","303320.2"
"2025-02-20","2025-02-17","SF FuneralF1130847      250217","","31.63","","303351.83"
"2025-02-20","2025-02-17","SF FuneralF1132080      250217","","126.5","","303478.33"
"2025-02-20","2025-02-15","SF FuneralF1021491      250216","","31.63","","303509.96"
"2025-02-20","2025-02-20","SF FuneralF1120242      250220","","126.5","","303636.46"
"2025-02-20","2025-02-20","SF FuneralFDC00000009F9L250220","","126.5","","303762.96"
"2025-02-20","2025-02-20","SF FuneralFDC00000009VG5250220","","126.5","","303889.46"
"2025-02-20","2025-02-20","SF FuneralFDC000000060XJ250220","","126.5","","304015.96"
"2025-02-20","2025-02-20","SF FuneralFDC00000006329250220","","126.5","","304142.46"
"2025-02-20","2025-02-20","SF FuneralFDC000000078VX250220","","126.5","","304268.96"
"2025-02-20","2025-02-20","SF FuneralFDC00000008LYF250220","","126.5","","304395.46"
"2025-02-20","2025-02-20","SF FuneralF1110071      250220","","126.5","","304521.96"
"2025-02-20","2025-02-15","SF FuneralF817889       250215","","126.5","","304648.46"
"2025-02-20","2025-02-15","SF FuneralF1060968      250216","","31.63","","304680.09"
"2025-02-20","2025-02-17","SF FuneralFDC00000002WYL250217","","55","","304735.09"
"2025-02-20","2025-02-17","SF FuneralFDC00000003591250217","","55","","304790.09"
"2025-02-20","2025-02-17","SF FuneralFDC00000003N3S250217","","220","","305010.09"
"2025-02-20","2025-02-17","SF FuneralFDC00000005PLC250217","","126.5","","305136.59"
"2025-02-20","2025-02-17","SF FuneralFDC00000005QL1250217","","126.5","","305263.09"
"2025-02-20","2025-02-17","SF FuneralFDC00000006G7S250217","","126.5","","305389.59"
"2025-02-20","2025-02-17","SF FuneralFDC00000008097250217","","126.5","","305516.09"
"2025-02-20","2025-02-17","SF FuneralFDC00000008H2Z250217","","126.5","","305642.59"
"2025-02-20","2025-02-17","SF FuneralF811108       250217","","126.5","","305769.09"
"2025-02-20","2025-02-17","SF FuneralF827871       250217","","126.5","","305895.59"
"2025-02-20","2025-02-17","SF FuneralF830987       250217","","126.5","","306022.09"
"2025-02-20","2025-02-17","SF FuneralF831193       250217","","126.5","","306148.59"
"2025-02-20","2025-02-17","SF FuneralF834697       250217","","126.5","","306275.09"
"2025-02-20","2025-02-17","SF FuneralF1059415      250217","","126.5","","306401.59"
"2025-02-20","2025-02-17","SF FuneralFDC0000000LC7N250217","","126.5","","306528.09"
"2025-02-20","2025-02-17","SF FuneralF1075119      250217","","126.5","","306654.59"
"2025-02-20","2025-02-17","SF FuneralF1085015      250217","","126.5","","306781.09"
"2025-02-20","2025-02-17","SF FuneralF1085065      250217","","126.5","","306907.59"
"2025-02-20","2025-02-17","SF FuneralF1104100      250217","","126.5","","307034.09"
"2025-02-20","2025-02-17","SF FuneralF1104109      250217","","126.5","","307160.59"
"2025-02-20","2025-02-17","SF FuneralF1120125      250217","","126.5","","307287.09"
"2025-02-20","2025-02-18","SF FuneralF1115031      250218","","31.63","","307318.72"
"2025-02-20","2025-02-20","SF FuneralF991098       250220","","126.5","","307445.22"
"2025-02-20","2025-02-20","SF FuneralF991567       250220","","126.5","","307571.72"
"2025-02-20","2025-02-20","SF FuneralF1113935      250220","","126.5","","307698.22"
"2025-02-20","2025-02-20","SF FuneralF1120590      250220","","126.5","","307824.72"
"2025-02-20","2025-02-17","SF FuneralFDC00000006QDH250217","","126.5","","307951.22"
"2025-02-20","2025-02-17","SF FuneralFDC00000006VXW250217","","126.5","","308077.72"
"2025-02-20","2025-02-17","SF FuneralFDC00000007HS4250217","","126.5","","308204.22"
"2025-02-20","2025-02-17","SF FuneralFDC00000007J5C250217","","126.5","","308330.72"
"2025-02-20","2025-02-17","SF FuneralFDC00000007MJX250217","","126.5","","308457.22"
"2025-02-20","2025-02-17","SF FuneralFDC00000008JTX250217","","126.5","","308583.72"
"2025-02-20","2025-02-17","SF FuneralF814669       250217","","126.5","","308710.22"
"2025-02-20","2025-02-17","SF FuneralF814899       250217","","126.5","","308836.72"
"2025-02-20","2025-02-17","SF FuneralF828005       250217","","126.5","","308963.22"
"2025-02-20","2025-02-17","SF FuneralF829484       250217","","126.5","","309089.72"
"2025-02-20","2025-02-17","SF FuneralF830817       250217","","126.5","","309216.22"
"2025-02-20","2025-02-17","SF FuneralFDC0000000C29R250217","","126.5","","309342.72"
"2025-02-20","2025-02-17","SF FuneralF1021159      250217","","126.5","","309469.22"
"2025-02-20","2025-02-17","SF FuneralF1022097      250217","","126.5","","309595.72"
"2025-02-20","2025-02-17","SF FuneralF1052756      250217","","126.5","","309722.22"
"2025-02-20","2025-02-17","SF FuneralF1055321      250217","","126.5","","309848.72"
"2025-02-20","2025-02-17","SF FuneralFDC0000000KDL6250217","","126.5","","309975.22"
"2025-02-20","2025-02-17","SF FuneralF1060292      250217","","126.5","","310101.72"
"2025-02-20","2025-02-17","SF FuneralF1061969      250217","","126.5","","310228.22"
"2025-02-20","2025-02-17","SF FuneralF1080472      250217","","126.5","","310354.72"
"2025-02-20","2025-02-17","SF FuneralF1115021      250217","","256.5","","310611.22"
"2025-02-20","2025-02-17","SF FuneralF1130229      250217","","126.5","","310737.72"
"2025-02-20","2025-02-14","SF FuneralF988945       250216","","31.63","","310769.35"
"2025-02-20","2025-02-17","SF FuneralFDC00000005N4P250217","","31.63","","310800.98"
"2025-02-20","2025-02-17","SF FuneralFDC000000067C7250217","","31.63","","310832.61"
"2025-02-20","2025-02-17","SF FuneralF797906       250217","","31.63","","310864.24"
"2025-02-20","2025-02-17","SF FuneralFDC00000008MY8250216","","31.63","","310895.87"
"2025-02-20","2025-02-17","SF FuneralF811324       250217","","112.88","","311008.75"
"2025-02-20","2025-02-17","SF FuneralFDC00000009G6R250217","","31.63","","311040.38"
"2025-02-20","2025-02-17","SF FuneralF818028       250217","","31.63","","311072.01"
"2025-02-20","2025-02-17","SF FuneralF988318       250217","","31.63","","311103.64"
"2025-02-20","2025-02-17","SF FuneralF1052717      250217","","31.63","","311135.27"
"2025-02-20","2025-02-17","SF FuneralF1068000      250217","","31.63","","311166.9"
"2025-02-20","2025-02-17","SF FuneralF1117412      250217","","31.63","","311198.53"
"2025-02-20","2025-02-17","SF FuneralF1130901      250217","","31.63","","311230.16"
"2025-02-20","2025-02-18","SF FuneralF793715       250218","","31.63","","311261.79"
"2025-02-20","2025-02-18","SF FuneralF802295       250218","","31.63","","311293.42"
"2025-02-20","2025-02-18","SF FuneralF809823       250218","","31.63","","311325.05"
"2025-02-20","2025-02-18","SF FuneralF823596       250218","","31.63","","311356.68"
"2025-02-20","2025-02-18","SF FuneralF799620       250218","","64.13","","311420.81"
"2025-02-20","2025-02-11","SF FuneralF795428       250211","","63.25","","311484.06"
"2025-02-20","2025-02-12","SF FuneralFDC00000006997250212","","126.5","","311610.56"
"2025-02-20","2025-02-12","SF FuneralFDC00000006998250212","","126.5","","311737.06"
"2025-02-20","2025-02-12","SF FuneralFDC0000000J28V250212","","126.5","","311863.56"
"2025-02-20","2025-02-15","SF FuneralFDC0000000K1G3250215","","126.5","","311990.06"
"2025-02-20","2025-02-17","SF FuneralFDC0000000369L250217","","220","","312210.06"
"2025-02-20","2025-02-17","SF FuneralFDC00000005D9Y250217","","126.5","","312336.56"
"2025-02-20","2025-02-17","SF FuneralFDC00000005SJP250217","","126.5","","312463.06"
"2025-02-20","2025-02-17","SF FuneralFDC00000005XH1250217","","126.5","","312589.56"
"2025-02-20","2025-02-17","SF FuneralFDC000000070M5250217","","126.5","","312716.06"
"2025-02-20","2025-02-17","SF FuneralFDC00000007488250217","","126.5","","312842.56"
"2025-02-20","2025-02-17","SF FuneralFDC0000000828D250217","","126.5","","312969.06"
"2025-02-20","2025-02-17","SF FuneralFDC00000008L4Z250217","","126.5","","313095.56"
"2025-02-20","2025-02-17","SF FuneralFDC00000008T67250217","","126.5","","313222.06"
"2025-02-20","2025-02-17","SF FuneralF813539       250217","","126.5","","313348.56"
"2025-02-20","2025-02-17","SF FuneralF814406       250217","","126.5","","313475.06"
"2025-02-20","2025-02-17","SF FuneralF777214       250217","","126.5","","313601.56"
"2025-02-20","2025-02-17","SF FuneralF814505       250217","","126.5","","313728.06"
"2025-02-20","2025-02-17","SF FuneralF814570       250217","","126.5","","313854.56"
"2025-02-20","2025-02-17","SF FuneralF822940       250217","","126.5","","313981.06"
"2025-02-20","2025-02-17","SF FuneralF823496       250217","","126.5","","314107.56"
"2025-02-20","2025-02-17","SF FuneralF831364       250217","","126.5","","314234.06"
"2025-02-20","2025-02-17","SF FuneralF844091       250217","","126.5","","314360.56"
"2025-02-20","2025-02-17","SF FuneralF844167       250217","","126.5","","314487.06"
"2025-02-20","2025-02-17","SF FuneralF844407       250217","","126.5","","314613.56"
"2025-02-20","2025-02-17","SF FuneralF988180       250217","","126.5","","314740.06"
"2025-02-20","2025-02-17","SF FuneralF1054599      250217","","126.5","","314866.56"
"2025-02-20","2025-02-17","SF FuneralF1078932      250217","","126.5","","314993.06"
"2025-02-20","2025-02-17","SF FuneralF1104207      250217","","126.5","","315119.56"
"2025-02-20","2025-02-17","SF FuneralF1073293      250217","","126.5","","315246.06"
"2025-02-20","2025-02-20","SF FuneralFDC000000060BM250220","","126.5","","315372.56"
"2025-02-20","2025-02-20","SF FuneralFDC00000006D6Y250220","","126.5","","315499.06"
"2025-02-20","2025-02-20","SF FuneralFDC00000006K90250220","","126.5","","315625.56"
"2025-02-20","2025-02-20","SF FuneralFDC00000006QDX250220","","126.5","","315752.06"
"2025-02-20","2025-02-20","SF FuneralFDC00000007H45250220","","63.25","","315815.31"
"2025-02-20","2025-02-20","SF FuneralFDC00000007H48250220","","63.25","","315878.56"
"2025-02-20","2025-02-20","SF FuneralFDC00000007P0T250220","","126.5","","316005.06"
"2025-02-20","2025-02-20","SF FuneralFDC000000080NR250220","","126.5","","316131.56"
"2025-02-20","2025-02-20","SF FuneralF799893       250220","","126.5","","316258.06"
"2025-02-20","2025-02-20","SF FuneralFDC0000000B6T5250220","","126.5","","316384.56"
"2025-02-20","2025-02-20","SF FuneralF828444       250220","","126.5","","316511.06"
"2025-02-20","2025-02-20","SF FuneralFDC0000000BSQ0250220","","126.5","","316637.56"
"2025-02-20","2025-02-20","SF FuneralF831721       250220","","126.5","","316764.06"
"2025-02-20","2025-02-20","SF FuneralF831817       250220","","126.5","","316890.56"
"2025-02-20","2025-02-20","SF FuneralFDC0000000CHY1250220","","126.5","","317017.06"
"2025-02-20","2025-02-20","SF FuneralF988179       250220","","126.5","","317143.56"
"2025-02-20","2025-02-20","SF FuneralF1108243      250220","","126.5","","317270.06"
"2025-02-20","2025-02-20","SF FuneralF1113330      250220","","126.5","","317396.56"
"2025-02-20","2025-02-20","SF FuneralF1124286      250220","","126.5","","317523.06"
"2025-02-20","2025-02-20","SF FuneralF1127833      250220","","126.5","","317649.56"
"2025-02-20","2025-02-20","SF FuneralF1132205      250220","","126.5","","317776.06"
"2025-02-20","2025-02-20","SF FuneralFDC00000005N6M250220","","31.63","","317807.69"
"2025-02-20","2025-02-20","SF FuneralFDC00000005P8B250220","","31.63","","317839.32"
"2025-02-20","2025-02-17","SF FuneralFDC00000003S1L250217","","55","","317894.32"
"2025-02-20","2025-02-17","SF FuneralFDC00000005Z3L250217","","31.63","","317925.95"
"2025-02-20","2025-02-17","SF FuneralFDC00000005ZFF250217","","126.5","","318052.45"
"2025-02-20","2025-02-17","SF FuneralFDC00000006TT6250217","","126.5","","318178.95"
"2025-02-20","2025-02-17","SF FuneralF803071       250217","","126.5","","318305.45"
"2025-02-20","2025-02-17","SF FuneralF811097       250217","","126.5","","318431.95"
"2025-02-20","2025-02-17","SF FuneralF812333       250217","","126.5","","318558.45"
"2025-02-20","2025-02-17","SF FuneralF830930       250217","","126.5","","318684.95"
"2025-02-20","2025-02-17","SF FuneralFDC0000000HKWY250217","","126.5","","318811.45"
"2025-02-20","2025-02-17","SF FuneralF1017776      250217","","126.5","","318937.95"
"2025-02-20","2025-02-17","SF FuneralFDC0000000KLNT250217","","126.5","","319064.45"
"2025-02-20","2025-02-17","SF FuneralF1073414      250217","","126.5","","319190.95"
"2025-02-20","2025-02-17","SF FuneralF1110284      250217","","126.5","","319317.45"
"2025-02-20","2025-02-17","SF FuneralF1115128      250217","","126.5","","319443.95"
"2025-02-20","2025-02-17","SF FuneralF1131359      250217","","126.5","","319570.45"
"2025-02-20","2025-02-20","SF FuneralFDC00000002TMW250220","","220","","319790.45"
"2025-02-20","2025-02-20","SF FuneralFDC0000000627P250220","","126.5","","319916.95"
"2025-02-20","2025-02-20","SF FuneralFDC000000067GC250220","","126.5","","320043.45"
"2025-02-20","2025-02-20","SF FuneralFDC00000006BF7250220","","126.5","","320169.95"
"2025-02-20","2025-02-20","SF FuneralFDC00000007K38250220","","126.5","","320296.45"
"2025-02-20","2025-02-20","SF FuneralFDC00000007K3D250220","","126.5","","320422.95"
"2025-02-20","2025-02-20","SF FuneralF831580       250220","","126.5","","320549.45"
"2025-02-20","2025-02-20","SF FuneralF847201       250220","","126.5","","320675.95"
"2025-02-20","2025-02-17","SF FuneralF1073092      250217","","126.5","","320802.45"
"2025-02-20","2025-02-18","SF FuneralF1122882      250218","","126.5","","320928.95"
"2025-02-20","2025-02-19","SF FuneralF1073355      250219","","126.5","","321055.45"
"2025-02-20","2025-02-19","Rev SF FuneralFDC0000000PNDR250219","","-126.5","","320928.95"
"2025-02-20","2025-02-17","Rev SF FuneralFDC00000005YNL250217","","-55","","320873.95"
"2025-02-20","2025-02-17","Rev SF FuneralFDC00000005YW3250217","","-31.63","","320842.32"
"2025-02-20","2025-02-17","Rev SF FuneralFDC00000008ZBX250217","","-126.5","","320715.82"
"2025-02-20","2025-02-15","Rev SF FuneralFDC0000000NJMQ250215","","-126.5","","320589.32"
"2025-02-20","2025-02-17","SF FuneralF1080551      250217","","126.5","","320715.82"
"2025-02-20","2025-02-17","SF FuneralF1020919      250217","","126.5","","320842.32"
"2025-02-20","2025-02-12","SF FuneralF859511       250212","","126.5","","320968.82"
"2025-02-20","2025-02-15","SF FuneralF1060491      250216","","126.5","","321095.32"
"2025-02-20","2025-02-17","SF FuneralFDC00000005PZC250217","","220","","321315.32"
"2025-02-20","2025-02-17","SF FuneralFDC00000008TYJ250217","","63.25","","321378.57"
"2025-02-20","2025-02-17","SF FuneralF1052772      250217","","126.5","","321505.07"
"2025-02-20","2025-02-17","SF FuneralF1060123      250217","","126.5","","321631.57"
"2025-02-20","2025-02-17","SF FuneralF1111577      250217","","126.5","","321758.07"
"2025-02-20","2025-02-17","SF FuneralF1114589      250217","","126.5","","321884.57"
"2025-02-20","2025-02-17","SF FuneralFDC0000000PQ01250217","","126.5","","322011.07"
"2025-02-20","2025-02-17","SF FuneralF1127574      250217","","126.5","","322137.57"
"2025-02-20","2025-02-20","SF FuneralFDC0000000756F250220","","126.5","","322264.07"
"2025-02-20","2025-02-15","SF FuneralFDC00000007VKH250215","","31.63","","322295.7"
"2025-02-20","2025-02-18","SF FuneralF822427       250218","","31.63","","322327.33"
"2025-02-20","2025-02-18","SF FuneralF993719       250218","","31.63","","322358.96"
"2025-02-20","2025-02-18","SF FuneralFDC0000000N7MN250218","","31.63","","322390.59"
"2025-02-20","2025-02-18","SF FuneralFDC0000000N8FK250218","","63.25","","322453.84"
"2025-02-20","2025-02-18","SF FuneralF1114433      250218","","31.63","","322485.47"
"2025-02-20","2025-02-18","SF FuneralFDC0000000NT58250218","","31.63","","322517.1"
"2025-02-20","2025-02-17","SF FuneralF817765       250217","","191.5","","322708.6"
"2025-02-20","2025-02-17","SF FuneralF1123966      250217","","126.5","","322835.1"
"2025-02-20","2025-02-11","SF FuneralFDC0000000BHGP250211","","63.25","","322898.35"
"2025-02-20","2025-02-14","SF FuneralFDC0000000KY2H250214","","63.25","","322961.6"
"2025-02-20","2025-02-15","SF FuneralF1124433      250215","","126.5","","323088.1"
"2025-02-20","2025-02-17","SF FuneralFDC000000074Y0250217","","126.5","","323214.6"
"2025-02-20","2025-02-17","SF FuneralF987096       250217","","63.25","","323277.85"
"2025-02-20","2025-02-18","SF FuneralF1132209      250218","","31.63","","323309.48"
"2025-02-20","2025-02-20","SF FuneralF988990       250220","","126.5","","323435.98"
"2025-02-20","2025-02-17","SF FuneralF1021004      250217","","31.63","","323467.61"
"2025-02-20","2025-02-17","SF FuneralF1020562      250217","","126.5","","323594.11"
"2025-02-20","2025-02-17","SF FuneralF1128205      250217","","31.63","","323625.74"
"2025-02-20","2025-02-20","SF FuneralF1122718      250220","","31.63","","323657.37"
"2025-02-20","2025-02-12","SF FuneralF1114152      250212","","126.5","","323783.87"
"2025-02-20","2025-02-17","SF FuneralFDC00000006XFK250217","","31.63","","323815.5"
"2025-02-20","2025-02-18","SF FuneralFDC00000007LMQ250218","","126.5","","323942"
"2025-02-20","2025-02-17","SF FuneralF1111332      250217","","31.63","","323973.63"
"2025-02-20","2025-02-12","SF FuneralFDC00000005KXY250212","","126.5","","324100.13"
"2025-02-20","2025-02-15","SF FuneralFDC00000007GR6250215","","31.63","","324131.76"
"2025-02-20","2025-02-15","SF FuneralF1111595      250216","","31.63","","324163.39"
"2025-02-20","2025-02-17","SF FuneralFDC00000005RR8250217","","31.63","","324195.02"
"2025-02-20","2025-02-17","SF FuneralF810250       250217","","31.63","","324226.65"
"2025-02-20","2025-02-17","SF FuneralF1124140      250217","","31.63","","324258.28"
"2025-02-20","2025-02-18","SF FuneralFDC00000008JVD250218","","31.63","","324289.91"
"2025-02-20","2025-02-18","SF FuneralF827761       250218","","31.63","","324321.54"
"2025-02-20","2025-02-18","SF FuneralF833890       250218","","31.63","","324353.17"
"2025-02-20","2025-02-18","SF FuneralF834932       250218","","63.25","","324416.42"
"2025-02-20","2025-02-18","SF FuneralF1111675      250218","","31.63","","324448.05"
"2025-02-20","2025-02-18","SF FuneralF1124052      250218","","31.63","","324479.68"
"2025-02-20","2025-02-19","SF FuneralFDC0000000LG2D250219","","31.63","","324511.31"
