"Txn date","Effective","Description","Truncated card number","Amount","Charges","Balance"
"2025-02-01","2025-02-01","SF FuneralFDC00000006FB5250201","","126.5","","1510684.54"
"2025-02-01","2025-02-01","SF FuneralF992345       250201","","126.5","","1510811.04"
"2025-02-01","2025-02-01","SF FuneralF1020540      250201","","126.5","","1510937.54"
"2025-02-01","2025-02-01","SF FuneralF842131       250201","","126.5","","1511064.04"
"2025-02-01","2025-02-01","SF FuneralF1066375      250201","","126.5","","1511190.54"
"2025-02-01","2025-02-01","SF FuneralFDC0000000KXTD250201","","126.5","","1511317.04"
"2025-02-01","2025-02-01","SF FuneralF1068160      250202","","126.5","","1511443.54"
"2025-02-01","2025-02-01","SF FuneralF1085060      250201","","126.5","","1511570.04"
"2025-02-01","2025-02-01","SF FuneralF1109679      250201","","126.5","","1511696.54"
"2025-02-01","2025-02-01","SF FuneralF1119778      250201","","126.5","","1511823.04"
"2025-02-01","2025-02-01","SF FuneralF1126139      250201","","126.5","","1511949.54"
"2025-02-01","2025-02-01","SF FuneralF1128036      250201","","126.5","","1512076.04"
"2025-02-01","2025-01-29","SF FuneralFDC000000067MS250129","","126.5","","1512202.54"
"2025-02-01","2025-01-29","SF FuneralF1128076      250129","","63.25","","1512265.79"
"2025-02-01","2025-01-31","SF FuneralF987110       250201","","126.5","","1512392.29"
"2025-02-01","2025-01-31","SF FuneralF987319       250201","","126.5","","1512518.79"
"2025-02-01","2025-01-31","SF FuneralF1126950      250131","","126.5","","1512645.29"
"2025-02-01","2025-01-28","SF FuneralF812125       250128","","31.63","","1512676.92"
"2025-02-01","2025-01-28","SF FuneralF833072       250128","","31.63","","1512708.55"
"2025-02-01","2025-01-24","Rev SF FuneralFDC00000006W33250128","","-126.5","","1512582.05"
"2025-02-01","2024-12-11","Rev SF FuneralF986659       241228","","-126.5","","1512455.55"
"2025-02-01","2025-01-24","Rev SF FuneralF986659       250128","","-126.5","","1512329.05"
"2025-02-01","2024-12-11","Rev SF FuneralFDC00000006J5R241227","","-126.5","","1512202.55"
"2025-02-01","2025-01-24","Rev SF FuneralFDC00000006J5R250127","","-126.5","","1512076.05"
"2025-02-01","2025-01-24","Rev SF FuneralF1125386      250128","","-126.5","","1511949.55"
"2025-02-01","2025-01-24","Rev SF FuneralFDC000000087TS250125","","-126.5","","1511823.05"
"2025-02-01","2025-01-24","Rev SF FuneralFDC00000006KD3250127","","-126.5","","1511696.55"
"2025-02-01","2025-01-24","Rev SF FuneralFDC000000069VK250125","","-126.5","","1511570.05"
"2025-02-01","2025-01-24","Rev SF FuneralFDC0000000FRBY250127","","-126.5","","1511443.55"
"2025-02-01","2025-01-27","Rev SF FuneralFDC0000000BNK6250127","","-126.5","","1511317.05"
"2025-02-01","2025-01-24","Rev SF FuneralF1074938      250127","","-126.5","","1511190.55"
"2025-02-01","2025-01-24","Rev SF FuneralF1083697      250127","","-126.5","","1511064.05"
"2025-02-01","2025-01-13","Rev SF FuneralFDC00000006YNY250112","","-126.5","","1510937.55"
"2025-02-01","2025-02-01","Rev SF FuneralFDC00000007TNR250201","","-126.5","","1510811.05"
"2025-02-01","2025-02-01","Rev SF FuneralFDC0000000N7NT250202","","-31.63","","1510779.42"
"2025-02-01","2025-01-29","SF FuneralF844044       250129","","31.63","","1510811.05"
"2025-02-01","2025-01-31","SF FuneralFDC00000007MW5250131","","31.63","","1510842.68"
"2025-02-01","2025-02-01","SF FuneralF1079004      250202","","31.63","","1510874.31"
"2025-02-01","2025-01-24","SF FuneralFDC00000005MZR250128","","126.5","","1511000.81"
"2025-02-01","2025-01-24","SF FuneralFDC00000008XXY250128","","126.5","","1511127.31"
"2025-02-01","2025-01-24","SF FuneralF1083829      250127","","126.5","","1511253.81"
"2025-02-01","2025-01-24","SF FuneralF1109597      250127","","126.5","","1511380.31"
"2025-02-01","2025-01-24","SF FuneralF1125483      250127","","126.5","","1511506.81"
"2025-02-01","2025-02-01","SF FuneralFDC00000006TP2250201","","126.5","","1511633.31"
"2025-02-01","2025-02-01","SF FuneralFDC00000007570250201","","220","","1511853.31"
"2025-02-01","2025-02-01","SF FuneralF800410       250201","","126.5","","1511979.81"
"2025-02-01","2025-02-01","SF FuneralF805530       250201","","126.5","","1512106.31"
"2025-02-01","2025-02-01","SF FuneralF1074580      250201","","63.25","","1512169.56"
"2025-02-01","2025-02-01","SF FuneralF1084022      250201","","126.5","","1512296.06"
"2025-02-01","2025-02-01","SF FuneralF1085353      250201","","126.5","","1512422.56"
"2025-02-01","2025-02-01","SF FuneralF1109067      250202","","126.5","","1512549.06"
"2025-02-01","2025-02-01","SF FuneralF1109109      250201","","126.5","","1512675.56"
"2025-02-01","2025-02-01","SF FuneralF1120257      250201","","126.5","","1512802.06"
"2025-02-01","2025-02-01","SF FuneralFDC0000000PV3T250202","","126.5","","1512928.56"
"2025-02-01","2025-02-01","SF FuneralF1129950      250201","","126.5","","1513055.06"
"2025-02-01","2025-01-24","Rev SF FuneralFDC0000000BX71250127","","-126.5","","1512928.56"
"2025-02-01","2025-01-24","SF FuneralFDC000000070FN250128","","126.5","","1513055.06"
"2025-02-01","2025-01-24","SF FuneralF812307       250127","","126.5","","1513181.56"
"2025-02-01","2025-01-24","SF FuneralF1068021      250128","","126.5","","1513308.06"
"2025-02-01","2025-02-01","SF FuneralF833240       250201","","126.5","","1513434.56"
"2025-02-01","2025-02-01","SF FuneralF1114030      250201","","126.5","","1513561.06"
"2025-02-01","2025-02-01","SF FuneralF1125812      250201","","126.5","","1513687.56"
"2025-02-01","2025-01-28","SF FuneralF1117702      250128","","31.63","","1513719.19"
"2025-02-01","2025-01-28","SF FuneralF1127611      250128","","31.63","","1513750.82"
"2025-02-01","2025-01-31","SF FuneralF989153       250201","","126.5","","1513877.32"
"2025-02-01","2025-01-24","SF FuneralFDC00000005GV2250128","","126.5","","1514003.82"
"2025-02-01","2025-01-24","SF FuneralFDC00000008SRR250128","","126.5","","1514130.32"
"2025-02-01","2025-01-24","SF FuneralF811986       250127","","126.5","","1514256.82"
"2025-02-01","2025-01-24","SF FuneralFDC0000000MK39250127","","126.5","","1514383.32"
"2025-02-01","2025-01-24","SF FuneralF1118897      250127","","126.5","","1514509.82"
"2025-02-01","2025-01-24","SF FuneralF1108943      250128","","126.5","","1514636.32"
"2025-02-01","2025-01-28","SF FuneralFDC00000005P4K250128","","31.63","","1514667.95"
"2025-02-01","2025-01-29","SF FuneralFDC00000006GQV250129","","126.5","","1514794.45"
"2025-02-01","2025-01-29","SF FuneralF981579       250129","","126.5","","1514920.95"
"2025-02-01","2025-01-29","SF FuneralF990706       250129","","63.25","","1514984.2"
"2025-02-01","2025-01-29","SF FuneralF1017085      250129","","63.25","","1515047.45"
"2025-02-01","2025-01-29","SF FuneralFDC0000000M2N1250129","","63.25","","1515110.7"
"2025-02-01","2025-01-29","SF FuneralF1117907      250129","","126.5","","1515237.2"
"2025-02-02","2025-01-24","SF FuneralFDC00000007C9Y250128","","126.5","","1515363.7"
"2025-02-02","2025-01-24","SF FuneralF799581       250128","","126.5","","1515490.2"
"2025-02-02","2025-01-24","SF FuneralF834242       250125","","126.5","","1515616.7"
"2025-02-02","2025-01-24","SF FuneralF1060252      250124","","126.5","","1515743.2"
"2025-02-02","2025-01-24","SF FuneralF1109851      250128","","126.5","","1515869.7"
"2025-02-02","2025-01-24","SF FuneralF1128195      250128","","126.5","","1515996.2"
"2025-02-02","2025-01-31","SF FuneralF980369       250201","","126.5","","1516122.7"
"2025-02-02","2025-02-01","SF FuneralFDC00000006748250201","","126.5","","1516249.2"
"2025-02-02","2025-02-01","SF FuneralFDC000000073CQ250201","","126.5","","1516375.7"
"2025-02-02","2025-02-01","SF FuneralF798644       250201","","126.5","","1516502.2"
"2025-02-02","2025-02-01","SF FuneralFDC000000094YH250201","","126.5","","1516628.7"
"2025-02-02","2025-02-01","SF FuneralF812707       250201","","126.5","","1516755.2"
"2025-02-02","2025-02-01","SF FuneralF842319       250201","","126.5","","1516881.7"
"2025-02-02","2025-02-01","SF FuneralF1017411      250201","","126.5","","1517008.2"
"2025-02-02","2025-02-01","SF FuneralFDC0000000K1KB250201","","126.5","","1517134.7"
"2025-02-02","2025-02-01","SF FuneralF1066547      250201","","126.5","","1517261.2"
"2025-02-02","2025-02-01","SF FuneralF1109948      250201","","126.5","","1517387.7"
"2025-02-02","2025-02-01","SF FuneralF1113915      250201","","126.5","","1517514.2"
"2025-02-02","2025-02-01","SF FuneralF1122243      250201","","126.5","","1517640.7"
"2025-02-02","2025-01-24","SF FuneralFDC000000065ZR250124","","126.5","","1517767.2"
"2025-02-02","2025-01-24","SF FuneralFDC00000007389250128","","126.5","","1517893.7"
"2025-02-02","2025-01-24","SF FuneralFDC000000073K5250127","","126.5","","1518020.2"
"2025-02-02","2025-01-24","SF FuneralF803722       250127","","126.5","","1518146.7"
"2025-02-02","2025-01-24","SF FuneralFDC00000009H0N250128","","126.5","","1518273.2"
"2025-02-02","2025-01-24","SF FuneralF813927       250127","","126.5","","1518399.7"
"2025-02-02","2025-01-24","SF FuneralF817334       250128","","126.5","","1518526.2"
"2025-02-02","2025-01-24","SF FuneralF841404       250127","","126.5","","1518652.7"
"2025-02-02","2025-01-24","SF FuneralF842477       250127","","126.5","","1518779.2"
"2025-02-02","2025-01-24","SF FuneralF990283       250126","","126.5","","1518905.7"
"2025-02-02","2025-01-24","SF FuneralF1055292      250127","","126.5","","1519032.2"
"2025-02-02","2025-01-24","SF FuneralF1073391      250128","","126.5","","1519158.7"
"2025-02-02","2025-01-24","SF FuneralF1113225      250124","","126.5","","1519285.2"
"2025-02-02","2025-01-24","SF FuneralF1113549      250128","","126.5","","1519411.7"
"2025-02-02","2025-01-24","SF FuneralF1117729      250128","","126.5","","1519538.2"
"2025-02-02","2025-01-24","SF FuneralF1118068      250128","","126.5","","1519664.7"
"2025-02-02","2025-01-24","SF FuneralFDC0000000P1RD250127","","126.5","","1519791.2"
"2025-02-02","2025-01-24","SF FuneralFDC0000000NZ2T250127","","126.5","","1519917.7"
"2025-02-02","2025-01-28","SF FuneralF1021235      250128","","31.63","","1519949.33"
"2025-02-02","2025-01-28","SF FuneralFDC0000000NZV5250128","","31.63","","1519980.96"
"2025-02-02","2025-01-28","SF FuneralF1121873      250128","","31.63","","1520012.59"
"2025-02-02","2025-01-31","SF FuneralF988162       250201","","126.5","","1520139.09"
"2025-02-02","2025-02-01","SF FuneralF1017903      250201","","126.5","","1520265.59"
"2025-02-02","2025-02-01","SF FuneralF1072684      250201","","31.63","","1520297.22"
"2025-02-02","2025-01-28","SF FuneralFDC00000006QTN250128","","31.63","","1520328.85"
"2025-02-02","2025-01-28","SF FuneralF828954       250128","","31.63","","1520360.48"
"2025-02-02","2025-01-28","SF FuneralF993633       250128","","31.63","","1520392.11"
"2025-02-02","2025-02-01","SF FuneralF1017512      250202","","31.63","","1520423.74"
"2025-02-02","2025-01-23","SF FuneralF990290       250123","","126.5","","1520550.24"
"2025-02-02","2025-01-31","SF FuneralFDC000000039Y2250131","","220","","1520770.24"
"2025-02-02","2025-01-31","SF FuneralF1080434      250131","","126.5","","1520896.74"
"2025-02-02","2025-02-01","SF FuneralFDC00000006B8V250201","","126.5","","1521023.24"
"2025-02-02","2025-02-01","SF FuneralFDC00000006DYM250201","","126.5","","1521149.74"
"2025-02-02","2025-02-01","SF FuneralFDC00000006HYZ250201","","126.5","","1521276.24"
"2025-02-02","2025-02-01","SF FuneralFDC00000007GTT250201","","126.5","","1521402.74"
"2025-02-02","2025-02-01","SF FuneralFDC00000007J2C250201","","126.5","","1521529.24"
"2025-02-02","2025-02-01","SF FuneralFDC000000084FK250201","","126.5","","1521655.74"
"2025-02-02","2025-02-01","SF FuneralFDC000000084N4250201","","126.5","","1521782.24"
"2025-02-02","2025-02-01","SF FuneralF809917       250201","","126.5","","1521908.74"
"2025-02-02","2025-02-01","SF FuneralF812641       250201","","126.5","","1522035.24"
"2025-02-02","2025-02-01","SF FuneralF819221       250201","","126.5","","1522161.74"
"2025-02-02","2025-02-01","SF FuneralF993161       250201","","126.5","","1522288.24"
"2025-02-02","2025-02-01","SF FuneralFDC0000000JF13250201","","126.5","","1522414.74"
"2025-02-02","2025-02-01","SF FuneralF1079654      250201","","126.5","","1522541.24"
"2025-02-02","2025-02-01","SF FuneralFDC0000000LWV0250201","","126.5","","1522667.74"
"2025-02-02","2025-02-01","SF FuneralFDC0000000NCRN250201","","63.25","","1522730.99"
"2025-02-02","2025-01-28","SF FuneralF840821       250128","","63.25","","1522794.24"
"2025-02-02","2025-01-28","SF FuneralF1130273      250128","","126.5","","1522920.74"
"2025-02-02","2025-01-29","SF FuneralFDC00000002XBX250129","","220","","1523140.74"
"2025-02-02","2025-01-29","SF FuneralF834145       250129","","126.5","","1523267.24"
"2025-02-02","2025-01-29","SF FuneralF1125665      250129","","126.5","","1523393.74"
"2025-02-02","2025-01-28","SF FuneralFDC00000006L9F250128","","31.63","","1523425.37"
"2025-02-02","2025-01-24","SF FuneralFDC0000000JV0H250128","","126.5","","1523551.87"
"2025-02-02","2025-01-24","SF FuneralF1068043      250128","","126.5","","1523678.37"
"2025-02-02","2025-01-24","SF FuneralF1079496      250127","","126.5","","1523804.87"
"2025-02-02","2025-02-02","SF FuneralF833253       250202","","31.63","","1523836.5"
"2025-02-02","2025-01-24","SF FuneralF1125895      250128","","126.5","","1523963"
"2025-02-02","2025-01-30","SF FuneralF800285       250130","","126.5","","1524089.5"
"2025-02-02","2025-02-01","SF FuneralF1123289      250201","","126.5","","1524216"
"2025-02-02","2025-02-01","SF FuneralF1125800      250201","","126.5","","1524342.5"
"2025-02-02","2025-01-28","SF FuneralF1083898      250128","","63.25","","1524405.75"
"2025-02-02","2025-01-24","SF FuneralF1122867      250127","","126.5","","1524532.25"
"2025-02-02","2025-01-29","SF FuneralF821760       250129","","126.5","","1524658.75"
"2025-02-02","2025-01-31","SF FuneralF1020830      250131","","126.5","","1524785.25"
"2025-02-02","2025-02-01","SF FuneralF821212       250201","","126.5","","1524911.75"
"2025-02-02","2025-02-01","SF FuneralF832006       250201","","126.5","","1525038.25"
"2025-02-02","2025-02-01","SF FuneralF833327       250201","","126.5","","1525164.75"
"2025-02-02","2025-02-01","SF FuneralF842535       250201","","126.5","","1525291.25"
"2025-02-02","2025-02-01","SF FuneralF993697       250201","","126.5","","1525417.75"
"2025-02-02","2025-02-01","SF FuneralF1033734      250201","","126.5","","1525544.25"
"2025-02-02","2025-02-01","SF FuneralF1125692      250201","","126.5","","1525670.75"
"2025-02-02","2025-02-01","SF FuneralF1114176      250201","","126.5","","1525797.25"
"2025-02-02","2025-02-01","SF FuneralF1129331      250201","","126.5","","1525923.75"
"2025-02-03","2025-02-01","SF FuneralF774436       250201","","191.5","","1526115.25"
"2025-02-03","2025-01-24","SF FuneralF831018       250128","","126.5","","1526241.75"
"2025-02-03","2025-01-24","SF FuneralFDC0000000822J250125","","126.5","","1526368.25"
"2025-02-03","2025-02-03","SF FuneralFDC000000030LF250202","","220","","1526588.25"
"2025-02-03","2025-01-30","SF FuneralF843570       250130","","31.63","","1526619.88"
"2025-02-03","2025-01-30","SF FuneralF1124328      250130","","31.63","","1526651.51"
"2025-02-03","2025-01-24","SF FuneralF1075037      250125","","126.5","","1526778.01"
"2025-02-03","2025-01-24","SF FuneralF1104020      250128","","126.5","","1526904.51"
"2025-02-03","2025-01-24","SF FuneralF1122617      250127","","126.5","","1527031.01"
"2025-02-03","2025-01-29","SF FuneralF981544       250129","","126.5","","1527157.51"
"2025-02-03","2025-01-31","SF FuneralFDC00000006PSF250131","","31.63","","1527189.14"
"2025-02-03","2025-01-31","SF FuneralF822267       250131","","31.63","","1527220.77"
"2025-02-03","2025-01-31","SF FuneralFDC0000000L8B0250131","","31.63","","1527252.4"
"2025-02-03","2025-01-31","SF FuneralF1120280      250131","","31.63","","1527284.03"
"2025-02-03","2025-02-01","SF FuneralF809893       250201","","126.5","","1527410.53"
"2025-02-03","2025-02-01","SF FuneralF1128686      250201","","126.5","","1527537.03"
"2025-02-03","2025-02-03","SF FuneralFDC000000088TJ250203","","191.5","","1527728.53"
"2025-02-03","2025-02-03","SF FuneralFDC000000089NB250202","","126.5","","1527855.03"
"2025-02-03","2025-02-03","SF FuneralFDC00000008MKX250203","","31.63","","1527886.66"
"2025-02-03","2025-02-03","SF FuneralF804342       250202","","126.5","","1528013.16"
"2025-02-03","2025-02-03","SF FuneralF822549       250203","","31.63","","1528044.79"
"2025-02-03","2025-02-03","SF FuneralF844600       250201","","126.5","","1528171.29"
"2025-02-03","2025-02-03","SF FuneralF1066274      250203","","31.63","","1528202.92"
"2025-02-03","2025-01-24","SF FuneralFDC00000006DJ4250128","","126.5","","1528329.42"
"2025-02-03","2025-01-24","SF FuneralF1121905      250124","","126.5","","1528455.92"
"2025-02-03","2025-01-29","SF FuneralFDC00000005MMP250129","","126.5","","1528582.42"
"2025-02-03","2025-01-29","SF FuneralF812388       250129","","126.5","","1528708.92"
"2025-02-03","2025-01-29","SF FuneralF817496       250129","","126.5","","1528835.42"
"2025-02-03","2025-01-30","SF FuneralF798144       250130","","126.5","","1528961.92"
"2025-02-03","2025-02-01","SF FuneralFDC00000007VDH250201","","126.5","","1529088.42"
"2025-02-03","2025-02-01","SF FuneralF812406       250201","","126.5","","1529214.92"
"2025-02-03","2025-02-01","SF FuneralF814943       250201","","126.5","","1529341.42"
"2025-02-03","2025-02-01","SF FuneralF823096       250201","","126.5","","1529467.92"
"2025-02-03","2025-02-01","SF FuneralF833167       250201","","126.5","","1529594.42"
"2025-02-03","2025-02-01","SF FuneralF1084985      250201","","126.5","","1529720.92"
"2025-02-03","2025-02-01","SF FuneralF1118722      250201","","126.5","","1529847.42"
"2025-02-03","2025-02-01","SF FuneralFDC0000000PK3B250201","","126.5","","1529973.92"
"2025-02-03","2025-02-01","SF FuneralF1129472      250201","","126.5","","1530100.42"
"2025-02-03","2025-02-03","SF FuneralF1017480      250203","","126.5","","1530226.92"
"2025-02-03","2025-01-24","SF FuneralF1117930      250128","","126.5","","1530353.42"
"2025-02-03","2025-01-28","SF FuneralF1054884      250128","","31.63","","1530385.05"
"2025-02-03","2025-01-31","SF FuneralFDC000000076F0250131","","126.5","","1530511.55"
"2025-02-03","2025-01-31","SF FuneralFDC00000007G54250131","","31.63","","1530543.18"
"2025-02-03","2025-01-31","SF FuneralF805319       250131","","31.63","","1530574.81"
"2025-02-03","2025-01-31","SF FuneralF821927       250131","","31.63","","1530606.44"
"2025-02-03","2025-01-31","SF FuneralF994001       250131","","31.63","","1530638.07"
"2025-02-03","2025-01-31","SF FuneralF1078955      250131","","31.63","","1530669.7"
"2025-02-03","2025-01-31","SF FuneralF1123167      250131","","31.63","","1530701.33"
"2025-02-03","2025-01-31","SF FuneralF1126869      250131","","31.63","","1530732.96"
"2025-02-03","2025-01-28","SF FuneralFDC0000000PK37250128","","126.5","","1530859.46"
"2025-02-03","2025-02-03","SF FuneralFDC00000005LWP250202","","31.63","","1530891.09"
"2025-02-03","2025-02-03","SF FuneralFDC000000069CL250203","","31.63","","1530922.72"
"2025-02-03","2025-02-03","SF FuneralFDC00000006XZP250203","","31.63","","1530954.35"
"2025-02-03","2025-02-03","SF FuneralF812202       250203","","31.63","","1530985.98"
"2025-02-03","2025-02-03","SF FuneralF987310       250203","","31.63","","1531017.61"
"2025-02-03","2025-02-03","SF FuneralF1060055      250203","","31.63","","1531049.24"
"2025-02-03","2025-01-28","SF FuneralF1104197      250128","","31.63","","1531080.87"
"2025-02-03","2025-01-30","SF FuneralF1108113      250130","","31.63","","1531112.5"
"2025-02-03","2025-02-03","SF FuneralF1066299      250203","","31.63","","1531144.13"
"2025-02-03","2025-01-31","SF FuneralFDC000000069RZ250131","","31.63","","1531175.76"
"2025-02-03","2025-01-31","SF FuneralFDC000000086Y9250131","","31.63","","1531207.39"
"2025-02-03","2025-01-31","SF FuneralF814303       250131","","31.63","","1531239.02"
"2025-02-03","2025-01-31","SF FuneralF817655       250131","","31.63","","1531270.65"
"2025-02-03","2025-01-31","SF FuneralFDC0000000B37Y250131","","31.63","","1531302.28"
"2025-02-03","2025-01-31","SF FuneralF819362       250131","","31.63","","1531333.91"
"2025-02-03","2025-01-31","SF FuneralF823750       250131","","31.63","","1531365.54"
"2025-02-03","2025-01-31","SF FuneralF832185       250131","","31.63","","1531397.17"
"2025-02-03","2025-01-31","SF FuneralF832777       250131","","31.63","","1531428.8"
"2025-02-03","2025-01-31","SF FuneralFDC0000000FQWF250131","","31.63","","1531460.43"
"2025-02-03","2025-01-31","SF FuneralF844636       250131","","31.63","","1531492.06"
"2025-02-03","2025-01-31","SF FuneralFDC0000000HXHK250131","","47.88","","1531539.94"
"2025-02-03","2025-01-31","SF FuneralFDC0000000J2XM250202","","31.63","","1531571.57"
"2025-02-03","2025-01-31","SF FuneralFDC0000000JFC4250131","","31.63","","1531603.2"
"2025-02-03","2025-01-31","SF FuneralF1033620      250131","","31.63","","1531634.83"
"2025-02-03","2025-01-31","SF FuneralF1068145      250131","","31.63","","1531666.46"
"2025-02-03","2025-01-31","SF FuneralF1078457      250131","","31.63","","1531698.09"
"2025-02-03","2025-01-31","SF FuneralFDC0000000NNGY250131","","31.63","","1531729.72"
"2025-02-03","2025-01-31","SF FuneralF1130338      250131","","31.63","","1531761.35"
"2025-02-03","2025-01-31","SF FuneralF1130369      250131","","31.63","","1531792.98"
"2025-02-03","2025-02-03","SF FuneralF1079351      250203","","31.63","","1531824.61"
"2025-02-03","2025-01-31","SF FuneralF811119       250131","","31.63","","1531856.24"
"2025-02-03","2025-01-31","SF FuneralF819053       250131","","31.63","","1531887.87"
"2025-02-03","2025-01-31","SF FuneralF843596       250131","","31.63","","1531919.5"
"2025-02-03","2025-01-31","SF FuneralFDC0000000KLCD250131","","31.63","","1531951.13"
"2025-02-03","2025-01-31","SF FuneralF1061613      250131","","31.63","","1531982.76"
"2025-02-03","2025-01-31","SF FuneralFDC0000000LMH8250131","","31.63","","1532014.39"
"2025-02-03","2025-01-31","SF FuneralF1104285      250131","","31.63","","1532046.02"
"2025-02-03","2025-02-03","SF FuneralFDC00000005F1K250203","","31.63","","1532077.65"
"2025-02-03","2025-02-03","SF FuneralFDC00000007DSV250203","","31.63","","1532109.28"
"2025-02-03","2025-02-03","SF FuneralF810327       250203","","31.63","","1532140.91"
"2025-02-03","2025-02-03","SF FuneralF831617       250203","","31.63","","1532172.54"
"2025-02-03","2025-02-03","SF FuneralFDC0000000K09V250203","","31.63","","1532204.17"
"2025-02-03","2025-01-31","SF FuneralFDC00000005GY1250131","","31.63","","1532235.8"
"2025-02-03","2025-01-31","SF FuneralFDC00000005PXF250131","","31.63","","1532267.43"
"2025-02-03","2025-01-31","SF FuneralFDC00000005QCT250131","","31.63","","1532299.06"
"2025-02-03","2025-01-31","SF FuneralFDC00000005V4S250131","","31.63","","1532330.69"
"2025-02-03","2025-01-31","SF FuneralFDC00000006C7B250131","","31.63","","1532362.32"
"2025-02-03","2025-01-31","SF FuneralFDC00000007Q48250131","","31.63","","1532393.95"
"2025-02-03","2025-01-31","SF FuneralF795812       250131","","31.63","","1532425.58"
"2025-02-03","2025-01-31","SF FuneralF901122       250131","","31.63","","1532457.21"
"2025-02-03","2025-01-31","SF FuneralF774474       250131","","156.28","","1532613.49"
"2025-02-03","2025-01-31","SF FuneralF1065649      250131","","31.63","","1532645.12"
"2025-02-03","2025-01-31","SF FuneralF1072884      250131","","31.63","","1532676.75"
"2025-02-03","2025-01-31","SF FuneralF1073030      250131","","31.63","","1532708.38"
"2025-02-03","2025-01-31","SF FuneralF1111672      250131","","31.63","","1532740.01"
"2025-02-03","2025-01-31","SF FuneralF1120399      250131","","31.63","","1532771.64"
"2025-02-03","2025-01-31","SF FuneralF1127351      250131","","31.63","","1532803.27"
"2025-02-03","2025-02-01","SF FuneralFDC00000006HHY250201","","31.63","","1532834.9"
"2025-02-03","2025-02-03","SF FuneralFDC00000007GS9250203","","31.63","","1532866.53"
"2025-02-03","2025-02-03","SF FuneralF803226       250203","","31.63","","1532898.16"
"2025-02-03","2025-02-03","SF FuneralF1084856      250203","","31.63","","1532929.79"
"2025-02-03","2025-01-31","SF FuneralFDC00000006R81250131","","31.63","","1532961.42"
"2025-02-03","2025-01-31","SF FuneralF1084400      250131","","31.63","","1532993.05"
"2025-02-03","2025-01-31","SF FuneralF1122752      250131","","31.63","","1533024.68"
"2025-02-03","2025-02-03","SF FuneralFDC00000004NQP250202","","31.63","","1533056.31"
"2025-02-03","2025-02-03","SF FuneralFDC000000086PW250202","","31.63","","1533087.94"
"2025-02-03","2025-02-03","SF FuneralFDC000000086PX250202","","31.63","","1533119.57"
"2025-02-03","2025-02-03","SF FuneralF828566       250203","","31.63","","1533151.2"
"2025-02-03","2025-02-03","SF FuneralF1017111      250203","","31.63","","1533182.83"
"2025-02-03","2025-02-03","SF FuneralF1110362      250203","","31.63","","1533214.46"
"2025-02-03","2025-02-03","SF FuneralFDC0000000PYVQ250203","","31.63","","1533246.09"
"2025-02-03","2025-02-03","SF FuneralF1129402      250203","","31.63","","1533277.72"
"2025-02-03","2025-01-31","SF FuneralF830931       250131","","31.63","","1533309.35"
"2025-02-03","2025-01-31","SF FuneralF1104196      250131","","31.63","","1533340.98"
"2025-02-03","2025-01-31","SF FuneralF1104243      250131","","31.63","","1533372.61"
"2025-02-03","2025-01-31","SF FuneralF1115119      250131","","31.63","","1533404.24"
"2025-02-03","2025-02-01","SF FuneralFDC00000007G0S250201","","31.63","","1533435.87"
"2025-02-03","2025-02-03","SF FuneralF841615       250203","","31.63","","1533467.5"
"2025-02-03","2025-02-03","SF FuneralF1052717      250203","","31.63","","1533499.13"
"2025-02-03","2025-02-03","SF FuneralF1052812      250203","","31.63","","1533530.76"
"2025-02-03","2025-02-03","SF FuneralF1068000      250203","","31.63","","1533562.39"
"2025-02-03","2025-02-03","SF FuneralFDC0000000KYZ5250203","","31.63","","1533594.02"
"2025-02-03","2025-01-30","SF FuneralF1085168      250130","","31.63","","1533625.65"
"2025-02-03","2025-01-31","SF FuneralFDC00000007WBL250131","","31.63","","1533657.28"
"2025-02-03","2025-01-31","SF FuneralFDC00000007WJL250131","","31.63","","1533688.91"
"2025-02-03","2025-01-31","SF FuneralFDC0000000HBD0250131","","31.63","","1533720.54"
"2025-02-03","2025-01-31","SF FuneralF993205       250131","","31.63","","1533752.17"
"2025-02-03","2025-01-31","SF FuneralF1078056      250131","","31.63","","1533783.8"
"2025-02-03","2025-02-03","SF FuneralFDC00000006RQ8250202","","31.63","","1533815.43"
"2025-02-03","2025-02-03","SF FuneralFDC00000007BGG250202","","31.63","","1533847.06"
"2025-02-03","2025-02-03","SF FuneralF1123166      250203","","31.63","","1533878.69"
"2025-02-03","2025-02-03","SF FuneralF810184       250202","","126.5","","1534005.19"
"2025-02-03","2025-01-31","SF FuneralF815340       250131","","31.63","","1534036.82"
"2025-02-03","2025-01-31","SF FuneralF815510       250131","","31.63","","1534068.45"
"2025-02-03","2025-01-31","SF FuneralF817463       250131","","31.63","","1534100.08"
"2025-02-03","2025-01-31","SF FuneralF992752       250131","","31.63","","1534131.71"
"2025-02-03","2025-01-31","SF FuneralF993478       250131","","31.63","","1534163.34"
"2025-02-03","2025-01-31","SF FuneralF1052348      250131","","31.63","","1534194.97"
"2025-02-03","2025-01-31","SF FuneralF1123008      250131","","31.63","","1534226.6"
"2025-02-03","2025-02-01","SF FuneralF1060024      250201","","31.63","","1534258.23"
"2025-02-03","2025-02-03","SF FuneralF822865       250203","","31.63","","1534289.86"
"2025-02-03","2025-01-31","SF FuneralFDC00000005TX1250131","","31.63","","1534321.49"
"2025-02-03","2025-01-31","SF FuneralFDC00000006NFW250131","","31.63","","1534353.12"
